aX1,aY1,aZ1,gX1,gY1,gZ1,aX2,aY2,aZ2,gX2,gY2,gZ2
0.827,0.087,0.48,7.263,3.113,0.244,0.883,-0.372,0.289,2.686,1.709,0.854
0.831,0.106,0.476,9.155,0.061,1.831,0.892,-0.386,0.322,-1.038,-0.427,1.038
0.836,0.131,0.477,6.775,-1.892,2.869,0.898,-0.396,0.342,-2.014,-1.587,1.221
0.841,0.153,0.491,2.563,-2.625,3.235,0.901,-0.385,0.361,-0.488,-1.831,0.793
0.836,0.166,0.522,-1.221,-2.808,3.052,0.905,-0.375,0.372,2.075,-0.854,0.0
0.822,0.164,0.555,-4.089,-2.38,2.38,0.899,-0.377,0.354,4.7,0.61,-0.916
0.81,0.147,0.575,-6.836,-1.465,1.343,0.891,-0.378,0.326,7.263,1.709,-1.099
0.792,0.125,0.593,-8.057,-0.977,0.732,0.886,-0.368,0.306,8.423,2.197,-0.916
0.781,0.104,0.601,-6.775,-1.099,0.793,0.876,-0.367,0.275,7.751,2.136,-0.488
0.775,0.101,0.603,-4.517,-1.16,1.709,0.869,-0.368,0.272,3.723,0.549,0.183
0.781,0.1,0.599,-1.953,-1.282,2.808,0.867,-0.371,0.299,-1.16,-1.221,0.916
0.783,0.111,0.591,0.0,-1.404,3.479,0.866,-0.375,0.334,-4.456,-2.197,1.587
0.786,0.123,0.591,0.916,-0.854,3.845,0.862,-0.372,0.351,-3.723,-1.587,2.38
0.792,0.134,0.597,0.122,0.977,3.601,0.864,-0.367,0.349,-1.343,-0.122,2.319
0.794,0.146,0.594,-1.587,3.662,2.502,0.865,-0.357,0.34,0.732,0.977,2.502
0.796,0.146,0.581,-3.113,5.981,1.587,0.87,-0.352,0.333,1.831,1.282,2.563
0.793,0.132,0.587,-4.456,7.69,1.038,0.875,-0.354,0.333,2.502,1.343,1.892
0.795,0.124,0.582,-5.92,9.399,0.183,0.872,-0.36,0.335,3.479,1.587,0.854
0.806,0.122,0.57,-5.859,10.01,-0.183,0.868,-0.361,0.333,4.456,1.648,0.671
0.811,0.121,0.562,-3.54,9.46,-0.244,0.869,-0.357,0.325,4.211,1.526,0.854
0.814,0.119,0.549,-0.671,8.24,-0.427,0.871,-0.361,0.32,3.235,0.854,1.038
0.821,0.124,0.536,0.488,6.226,-0.366,0.869,-0.376,0.315,2.014,-0.122,0.977
0.825,0.133,0.528,0.427,4.333,0.183,0.879,-0.384,0.329,1.343,-0.732,1.16
0.819,0.14,0.529,-0.793,3.784,0.244,0.884,-0.377,0.338,1.709,-0.305,1.526
0.818,0.14,0.525,-3.174,4.089,0.0,0.888,-0.363,0.34,3.113,0.549,1.953
0.812,0.132,0.522,-5.066,4.395,-0.183,0.882,-0.361,0.325,4.639,1.465,1.587
0.807,0.122,0.52,-5.127,3.784,0.0,0.875,-0.367,0.314,5.432,1.831,1.099
0.802,0.118,0.533,-3.723,1.831,0.427,0.868,-0.372,0.304,4.333,1.892,0.977
0.818,0.12,0.555,-1.404,-0.488,1.038,0.864,-0.372,0.305,2.136,1.16,1.404
0.823,0.127,0.577,3.113,-2.38,0.977,0.859,-0.375,0.311,-0.488,0.549,1.221
0.823,0.137,0.584,7.446,-3.174,0.488,0.863,-0.377,0.32,-2.258,-0.427,1.404
0.816,0.143,0.587,7.202,-2.747,-0.488,0.866,-0.374,0.336,-2.93,-1.099,1.465
0.81,0.141,0.577,2.991,-1.221,-1.831,0.868,-0.372,0.345,-2.319,-1.099,1.404
0.799,0.127,0.562,-0.854,1.099,-2.563,0.875,-0.373,0.353,-0.671,-0.488,1.099
0.783,0.113,0.542,-2.869,3.54,-2.686,0.875,-0.368,0.354,1.282,0.61,0.977
0.771,0.098,0.526,-3.54,4.822,-2.502,0.872,-0.359,0.345,3.174,1.465,0.916
0.772,0.09,0.516,-3.235,4.333,-1.648,0.869,-0.353,0.343,4.517,2.502,1.099
0.779,0.097,0.515,-1.587,2.869,-0.122,0.864,-0.353,0.331,5.92,3.54,0.854
0.79,0.108,0.518,1.282,0.488,1.404,0.866,-0.359,0.311,7.141,4.578,0.366
0.798,0.118,0.534,3.418,-2.075,2.319,0.87,-0.366,0.291,6.958,5.005,0.122
0.81,0.129,0.55,4.395,-2.869,2.869,0.876,-0.374,0.282,5.493,3.845,0.671
0.817,0.14,0.555,3.662,-2.502,2.563,0.878,-0.379,0.284,2.38,2.319,0.671
0.824,0.141,0.549,2.319,-1.465,1.831,0.883,-0.392,0.294,-0.366,0.854,1.16
0.818,0.127,0.55,-0.061,-0.244,1.343,0.882,-0.392,0.304,-1.953,0.183,1.709
0.816,0.125,0.553,-3.54,1.526,0.854,0.877,-0.377,0.319,-2.686,-0.427,2.136
0.808,0.127,0.553,-6.287,3.357,0.244,0.872,-0.365,0.334,-3.174,-0.793,2.136
0.801,0.127,0.552,-6.653,4.15,0.122,0.873,-0.359,0.34,-2.38,-0.549,1.648
0.793,0.128,0.553,-4.639,3.113,0.977,0.868,-0.347,0.337,-1.16,0.122,0.793
0.796,0.137,0.556,-1.831,0.916,2.258,0.865,-0.342,0.328,1.343,0.732,0.61
0.806,0.142,0.573,0.488,-1.648,3.479,0.866,-0.336,0.317,2.991,1.221,0.305
0.816,0.145,0.587,1.77,-3.052,3.967,0.872,-0.341,0.308,3.174,1.404,0.122
0.827,0.146,0.584,0.366,-3.113,3.296,0.873,-0.363,0.3,2.136,1.282,0.305
0.829,0.149,0.583,-2.625,-1.831,2.808,0.878,-0.375,0.303,1.221,1.343,1.099
0.833,0.15,0.585,-4.761,0.549,1.404,0.88,-0.395,0.307,1.038,1.038,1.526
1.001,-0.628,-0.985,-66.956,30.151,-66.589,0.936,-0.035,-1.491,183.228,-80.688,20.203
0.93,-0.587,-1.112,-70.129,22.034,-61.096,0.893,-0.002,-1.475,206.482,-90.088,18.311
0.887,-0.502,-1.217,-76.721,15.442,-52.002,0.847,0.006,-1.424,219.666,-102.051,14.404
0.876,-0.399,-1.292,-85.999,5.31,-40.1,0.792,-0.019,-1.357,223.999,-114.929,8.667
0.869,-0.273,-1.319,-97.717,-11.841,-26.001,0.751,-0.105,-1.322,224.06,-126.404,1.16
0.858,-0.11,-1.288,-111.572,-34.79,-14.16,0.722,-0.189,-1.251,223.267,-137.207,-4.944
0.884,0.06,-1.245,-127.38,-59.387,-6.165,0.683,-0.232,-1.149,227.356,-149.597,-8.728
0.88,0.202,-1.157,-145.569,-83.13,-1.648,0.665,-0.285,-1.033,235.596,-158.508,-12.39
0.843,0.308,-1.014,-168.213,-102.173,-0.305,0.627,-0.362,-0.932,242.31,-163.208,-16.479
0.769,0.373,-0.883,-194.58,-115.295,-1.526,0.594,-0.452,-0.843,245.3,-165.894,-20.447
0.686,0.416,-0.783,-222.656,-123.047,-0.977,0.564,-0.511,-0.734,247.864,-166.26,-21.667
0.64,0.469,-0.668,-246.643,-127.075,3.113,0.521,-0.578,-0.644,252.319,-163.391,-21.362
0.602,0.537,-0.542,-262.085,-131.592,8.85,0.454,-0.634,-0.586,257.812,-157.715,-20.874
0.606,0.608,-0.378,-265.747,-140.137,13.733,0.355,-0.689,-0.477,259.949,-153.503,-23.01
0.599,0.758,-0.196,-256.226,-149.414,14.16,0.237,-0.779,-0.369,255.249,-158.325,-31.738
0.98,1.104,-2.018,-225.525,-157.227,11.475,0.159,-0.893,-0.222,240.356,-173.462,-44.8
0.287,1.365,3.529,-181.091,-160.156,18.372,0.145,-1.043,-0.041,215.088,-194.092,-55.481
0.275,0.527,-0.829,-488.403,-53.833,-51.88,0.157,-1.186,0.202,182.556,-213.745,-58.899
0.796,0.749,-0.033,-375.732,-62.988,6.287,0.2,-1.306,0.476,150.574,-226.257,-53.406
0.601,1.041,0.301,-186.707,-74.402,45.837,0.274,-1.414,0.71,123.352,-229.187,-39.063
0.493,1.092,0.22,-181.946,-106.506,9.583,0.294,-1.391,0.927,104.431,-221.558,-24.902
0.286,1.016,0.401,-179.81,-144.653,5.981,0.338,-1.301,1.089,104.309,-199.341,-14.587
0.345,1.091,0.499,-176.514,-163.086,13.367,0.436,-1.678,0.637,93.994,-181.213,-10.559
0.441,1.129,0.626,-159.119,-188.965,20.63,0.557,-1.569,0.603,100.098,-150.757,12.573
0.402,1.111,0.898,-139.832,-224.976,22.705,0.103,-0.967,1.442,57.678,-122.681,44.739
0.395,1.054,1.152,-137.695,-250.427,26.917,0.476,-1.221,1.093,112.244,-83.191,-0.366
0.463,1.01,1.398,-145.752,-246.399,32.715,0.374,-1.019,0.849,190.43,-68.298,-10.986
0.584,1.069,1.747,-163.879,-215.027,30.701,0.357,-1.256,0.759,201.843,-68.054,-5.127
0.709,1.109,1.998,-174.316,-163.757,21.24,0.405,-1.0,0.775,149.109,-68.787,-6.653
0.789,1.089,2.041,-170.227,-100.891,5.737,0.321,-0.936,0.833,88.623,-82.153,-2.075
0.78,0.975,1.877,-157.898,-40.405,-13.489,0.336,-0.957,0.928,34.851,-91.98,-9.155
0.685,0.848,1.586,-144.897,8.85,-32.898,0.374,-1.03,0.988,0.977,-93.628,-17.09
0.583,0.7,1.329,-136.658,44.128,-44.25,0.434,-1.117,1.16,-6.958,-79.834,-20.508
0.734,0.494,1.087,-128.174,64.026,-46.021,0.445,-1.243,1.325,3.174,-60.791,-19.531
0.576,0.363,0.883,-122.009,68.665,-44.739,0.594,-1.321,1.658,-4.028,-30.273,-14.954
0.574,0.259,0.715,-111.572,54.565,-37.17,0.601,-1.25,1.907,-53.955,4.028,-6.348
0.569,0.227,0.7,-97.961,42.664,-25.879,0.594,-0.978,1.82,-111.084,35.889,-2.808
0.544,0.308,0.869,-85.083,19.104,-15.625,0.665,-0.798,1.519,-123.352,51.086,-0.61
0.553,0.309,1.017,-74.402,-11.292,-4.028,0.674,-0.7,1.162,-94.238,56.702,4.639
0.606,0.274,1.234,-63.171,-29.053,2.563,0.679,-0.583,0.876,-48.828,53.589,5.493
0.647,0.213,1.449,-45.593,-39.185,5.31,0.726,-0.534,0.673,-7.751,39.856,2.625
0.738,0.223,1.604,-20.935,-37.72,4.761,0.695,-0.516,0.496,15.137,22.888,-1.709
0.789,0.294,1.57,5.493,-27.222,0.61,0.712,-0.484,0.449,31.494,7.324,-6.409
0.8,0.279,1.377,25.635,-7.874,-4.944,0.75,-0.474,0.376,51.208,-0.549,-10.986
0.769,0.27,1.155,31.189,17.578,-14.038,0.791,-0.451,0.262,70.862,1.099,-13.916
0.745,0.263,0.94,22.949,46.692,-23.254,0.813,-0.396,0.126,84.106,9.399,-14.16
0.695,0.22,0.738,10.62,69.519,-29.785,0.818,-0.351,-0.039,88.562,16.907,-10.864
0.682,0.14,0.579,2.563,83.862,-31.006,0.818,-0.296,-0.167,76.355,18.616,-5.859
0.714,0.094,0.44,-1.648,87.646,-26.794,0.827,-0.253,-0.215,48.157,14.771,-1.404
0.731,0.106,0.344,-2.014,80.322,-19.775,0.839,-0.25,-0.135,11.536,7.812,1.221
0.769,0.129,0.322,2.319,65.186,-12.268,0.851,-0.271,0.013,-21.667,-1.77,2.93
0.794,0.144,0.339,10.193,45.044,-6.531,0.898,-0.296,0.221,-42.603,-12.329,4.211
0.817,0.132,0.38,19.531,26.184,-2.563,0.907,-0.342,0.412,-53.772,-20.996,5.31
0.848,0.114,0.403,25.879,12.939,0.977,0.921,-0.406,0.551,-54.932,-22.644,4.7
0.835,0.094,0.434,26.672,3.967,4.272,0.92,-0.443,0.634,-43.457,-17.151,3.113
0.827,0.075,0.453,20.508,-0.183,6.165,0.915,-0.46,0.657,-22.461,-7.996,1.038
0.831,0.075,0.458,11.047,1.709,7.874,0.897,-0.461,0.603,1.77,0.061,-0.488
0.816,0.073,0.472,3.601,6.958,8.179,0.887,-0.456,0.488,21.118,5.066,-1.221
0.818,0.07,0.476,-1.587,13.733,7.385,0.873,-0.446,0.396,31.25,5.981,-1.099
0.82,0.068,0.46,-5.188,19.775,6.348,0.875,-0.452,0.341,33.875,3.296,-1.648
0.843,0.057,0.427,-4.822,21.484,5.981,0.885,-0.46,0.301,29.297,-0.427,-1.221
0.846,0.039,0.42,-0.061,17.578,6.714,0.898,-0.458,0.291,22.095,-2.991,-0.183
0.848,0.033,0.416,5.676,12.573,6.897,0.889,-0.45,0.277,17.09,-4.333,1.526
0.842,0.035,0.411,7.568,7.08,7.202,0.895,-0.428,0.265,14.648,-4.15,2.93
0.85,0.04,0.412,6.104,2.258,8.362,0.888,-0.411,0.267,12.939,-2.869,4.028
0.845,0.045,0.424,4.456,-1.831,10.498,0.871,-0.393,0.275,10.437,-1.953,4.639
0.84,0.056,0.451,2.441,-4.7,13.184,0.86,-0.383,0.29,7.385,-1.343,5.676
0.848,0.086,0.473,-1.221,-6.287,15.259,0.855,-0.372,0.322,3.662,-0.183,6.348
0.847,0.1,0.498,-4.517,-6.714,15.686,0.847,-0.373,0.347,1.282,0.977,6.165
0.842,0.121,0.522,-7.568,-7.507,15.137,0.846,-0.37,0.351,0.366,1.526,6.042
0.847,0.127,0.547,-9.888,-8.118,15.137,0.851,-0.372,0.358,0.671,1.16,5.798
0.849,0.13,0.589,-11.536,-6.409,14.954,0.856,-0.402,0.368,1.038,0.0,4.517
0.866,0.128,0.592,-14.221,-2.93,13.733,0.869,-0.428,0.367,1.587,-0.488,3.479
0.892,0.132,0.575,-15.686,1.465,10.925,0.865,-0.45,0.351,3.296,-0.549,3.235
0.911,0.141,0.564,-12.878,5.554,7.202,0.874,-0.457,0.34,7.385,-0.488,3.296
0.903,0.151,0.551,-7.507,8.728,2.93,0.871,-0.455,0.33,10.803,0.427,3.54
0.894,0.175,0.524,-4.15,10.681,-1.343,0.861,-0.449,0.322,11.78,0.793,4.395
0.88,0.209,0.509,-3.845,11.414,-3.113,0.846,-0.45,0.316,10.742,0.549,5.127
0.859,0.22,0.523,-4.089,10.437,-3.723,0.843,-0.445,0.318,8.362,-0.427,6.165
0.842,0.19,0.556,-3.845,8.911,-3.967,0.84,-0.428,0.34,5.615,-1.648,6.897
0.836,0.155,0.555,-3.967,8.667,-3.967,0.836,-0.414,0.324,5.127,-2.014,7.324
0.837,0.138,0.537,-4.028,7.996,-3.906,0.834,-0.381,0.312,5.615,-2.258,7.629
0.857,0.119,0.534,-2.075,5.493,-3.174,0.84,-0.358,0.32,3.662,-2.258,5.981
0.86,0.112,0.55,1.526,2.991,-2.869,0.846,-0.371,0.304,1.526,-0.977,2.93
0.857,0.115,0.559,3.967,2.441,-3.784,0.84,-0.394,0.287,1.465,0.732,0.793
0.845,0.128,0.557,4.578,3.296,-4.944,0.842,-0.408,0.29,1.831,1.77,0.427
0.841,0.142,0.555,4.761,4.944,-5.432,0.845,-0.411,0.303,1.16,1.953,0.732
0.853,0.155,0.543,5.493,7.08,-5.92,0.845,-0.415,0.316,-0.732,1.526,0.427
0.837,0.154,0.544,6.226,8.667,-6.714,0.841,-0.427,0.324,-1.343,0.305,0.183
0.824,0.135,0.539,5.798,9.949,-7.202,0.838,-0.438,0.344,-1.282,-1.16,0.183
0.813,0.117,0.53,4.883,11.108,-7.202,0.844,-0.434,0.365,-0.732,-1.953,0.427
0.828,0.104,0.523,5.005,11.047,-6.104,0.855,-0.424,0.372,1.099,-1.77,0.488
0.836,0.103,0.519,7.263,10.254,-5.005,0.862,-0.407,0.359,3.906,-0.732,0.244
0.835,0.109,0.509,10.925,8.789,-5.005,0.865,-0.4,0.325,6.653,0.305,-0.671
0.849,0.115,0.495,13.977,6.958,-5.432,0.86,-0.402,0.297,7.629,0.854,-1.709
0.854,0.123,0.482,14.221,5.31,-5.737,0.852,-0.411,0.286,6.958,0.305,-2.563
0.848,0.129,0.473,11.169,5.371,-6.653,0.845,-0.417,0.282,5.798,-0.793,-2.869
0.835,0.124,0.47,7.446,6.836,-8.057,0.838,-0.414,0.291,4.272,-1.831,-2.93
0.825,0.106,0.467,4.639,8.85,-8.179,0.828,-0.407,0.308,3.113,-2.625,-2.686
0.824,0.086,0.452,3.418,10.437,-7.202,0.823,-0.403,0.325,2.563,-3.113,-2.502
0.822,0.062,0.436,2.686,10.62,-6.104,0.815,-0.409,0.338,3.174,-3.296,-2.319
0.815,0.04,0.428,1.648,9.46,-4.456,0.821,-0.417,0.342,3.906,-3.113,-2.319
0.813,0.028,0.419,0.61,7.324,-2.625,0.826,-0.432,0.341,5.005,-2.808,-1.709
0.824,0.024,0.421,-0.244,4.7,-0.854,0.836,-0.435,0.335,6.104,-2.991,-0.305
0.843,0.039,0.434,-1.77,2.441,1.404,0.848,-0.432,0.334,6.104,-2.625,-0.305
0.861,0.07,0.438,-3.662,2.014,2.808,0.859,-0.448,0.344,6.409,-1.526,-1.587
0.855,0.091,0.45,-6.531,1.648,2.93,0.861,-0.448,0.328,7.812,-0.122,-2.014
0.865,0.101,0.445,-10.254,2.563,3.784,0.86,-0.444,0.318,8.362,0.122,-1.465
0.861,0.106,0.442,-12.451,3.723,4.211,0.854,-0.431,0.31,8.057,-0.671,-0.977
0.863,0.109,0.431,-12.695,3.845,4.517,0.846,-0.414,0.299,6.042,-1.709,-0.671
0.869,0.098,0.42,-11.719,2.38,5.066,0.848,-0.401,0.303,3.479,-3.174,-1.16
0.879,0.085,0.426,-11.047,-0.183,6.287,0.854,-0.401,0.323,1.282,-4.761,-1.953
0.893,0.088,0.447,-11.597,-2.563,7.324,0.87,-0.407,0.339,0.305,-5.127,-1.953
0.892,0.103,0.474,-12.146,-3.174,7.202,0.88,-0.42,0.341,0.854,-4.822,-1.953
0.886,0.108,0.497,-12.573,-2.136,5.981,0.853,-0.453,0.316,2.991,-3.784,-2.075
0.87,0.111,0.509,-12.573,0.0,4.211,0.912,-0.428,0.41,4.456,-0.488,-3.235
0.85,0.114,0.513,-12.451,1.648,3.052,0.878,-0.443,0.362,6.409,-2.808,-0.366
0.837,0.115,0.514,-11.353,1.953,3.052,0.863,-0.421,0.366,7.446,-1.709,0.427
0.828,0.109,0.514,-9.399,1.099,3.418,0.851,-0.417,0.355,7.751,-0.854,0.549
1.037,-0.837,-0.991,-71.411,24.109,-80.75,1.076,0.135,-1.393,70.618,-24.963,13.672
0.968,-0.894,-1.134,-78.979,20.935,-81.665,1.078,0.134,-1.383,65.002,-43.274,9.705
0.869,-0.908,-1.242,-88.135,15.686,-76.355,1.08,0.124,-1.339,67.566,-61.279,7.202
0.792,-0.89,-1.281,-103.027,8.301,-65.186,1.099,0.092,-1.327,75.5,-72.754,4.395
0.757,-0.844,-1.272,-122.375,0.122,-49.194,1.097,0.074,-1.329,86.975,-76.233,2.747
0.729,-0.733,-1.224,-141.357,-8.667,-31.494,1.078,0.079,-1.314,105.652,-76.599,5.005
0.737,-0.604,-1.162,-154.175,-16.357,-15.076,1.043,0.099,-1.371,131.775,-75.5,10.681
0.726,-0.444,-1.126,-159.363,-26.062,-3.174,0.98,0.181,-1.425,156.433,-75.623,18.127
0.733,-0.244,-1.053,-161.255,-40.222,6.104,0.916,0.272,-1.448,174.255,-80.2,24.597
0.772,-0.048,-1.003,-161.865,-56.519,11.78,0.811,0.356,-1.458,183.289,-88.013,25.085
0.763,0.146,-0.942,-165.71,-74.158,13.428,0.734,0.407,-1.432,185.12,-97.046,19.714
0.723,0.319,-0.858,-176.941,-89.417,13.123,0.649,0.447,-1.379,183.228,-108.276,9.583
0.668,0.417,-0.734,-196.167,-98.511,11.108,0.563,0.428,-1.312,179.565,-121.155,-3.662
0.614,0.464,-0.613,-216.003,-100.464,10.01,0.507,0.369,-1.24,178.04,-134.216,-20.996
0.558,0.478,-0.543,-230.164,-98.267,10.62,0.469,0.316,-1.125,176.819,-145.752,-40.222
0.516,0.515,-0.502,-235.962,-99.365,15.198,0.419,0.233,-1.002,175.171,-153.87,-59.509
0.498,0.568,-0.411,-236.023,-107.788,23.56,0.345,0.116,-0.9,174.622,-158.081,-76.538
0.45,0.613,-0.285,-234.741,-123.657,33.386,0.279,-0.046,-0.821,172.119,-160.278,-91.309
0.418,0.661,-0.16,-233.215,-140.991,43.396,0.22,-0.221,-0.743,165.466,-162.842,-101.135
0.41,0.746,0.005,-229.797,-155.823,55.176,0.147,-0.397,-0.662,161.56,-164.856,-104.431
0.45,0.855,0.19,-221.252,-165.771,66.345,0.084,-0.475,-0.558,162.292,-167.48,-102.661
0.505,1.023,0.322,-205.139,-169.739,68.481,0.053,-0.553,-0.431,161.804,-174.133,-104.858
0.528,1.133,0.402,-188.538,-171.936,58.289,0.012,-0.65,-0.317,157.715,-184.021,-113.464
0.482,1.14,0.472,-180.115,-174.255,42.725,-0.008,-0.766,-0.221,149.963,-192.505,-122.314
0.442,1.081,0.566,-178.894,-175.598,29.236,-0.014,-0.868,-0.142,138.916,-201.721,-126.465
0.412,1.016,0.71,-175.293,-175.842,21.973,-0.015,-0.981,-0.007,119.263,-215.088,-126.587
0.394,0.941,0.862,-168.091,-173.157,20.691,0.032,-1.114,0.189,93.689,-230.774,-122.009
0.396,0.9,0.996,-164.185,-165.955,23.254,0.002,-1.188,0.463,70.435,-244.934,-110.291
0.421,0.88,1.12,-161.865,-157.41,30.151,0.107,-1.198,0.724,54.688,-250.244,-94.727
0.468,0.87,1.233,-155.945,-146.179,36.499,0.146,-1.21,0.948,45.166,-243.835,-82.642
0.516,0.887,1.304,-143.799,-130.981,36.987,0.121,-1.253,1.081,39.978,-231.567,-72.083
0.553,0.901,1.348,-125.183,-112.61,30.701,0.132,-1.314,1.18,40.771,-211.243,-60.547
0.569,0.875,1.382,-101.929,-95.581,21.606,0.152,-1.296,1.233,47.607,-188.477,-48.401
0.595,0.804,1.402,-79.651,-81.909,13.733,0.154,-1.326,1.241,53.345,-154.907,-37.109
0.606,0.725,1.406,-62.683,-70.068,7.263,0.245,-1.221,1.297,47.913,-120.178,-30.701
0.61,0.629,1.363,-52.917,-56.641,1.709,0.27,-1.15,1.219,41.87,-112.244,-20.996
0.614,0.544,1.276,-48.34,-41.199,-1.709,0.304,-1.114,1.23,34.119,-100.769,-15.381
0.619,0.473,1.198,-46.997,-25.879,-3.662,0.35,-1.091,1.174,22.888,-96.436,-14.832
0.628,0.411,1.116,-46.265,-13.367,-4.333,0.348,-1.055,1.186,12.939,-94.421,-17.212
0.755,0.393,1.09,-44.373,-3.845,-4.578,0.381,-1.005,1.13,15.503,-88.44,-17.517
0.66,0.326,0.989,-42.236,1.465,-6.592,0.404,-0.973,1.097,27.344,-76.355,-14.832
0.657,0.263,0.949,-36.987,3.784,-10.925,0.435,-0.874,1.018,31.982,-62.683,-12.39
0.645,0.218,0.939,-29.297,5.92,-10.803,0.469,-0.837,1.064,28.625,-49.805,-11.475
0.635,0.17,0.922,-22.705,6.653,-8.362,0.492,-0.789,1.079,25.208,-44.067,-12.512
0.661,0.132,0.91,-18.311,6.775,-4.395,0.5,-0.794,1.131,30.029,-35.828,-12.634
0.68,0.109,0.905,-14.282,7.996,-2.563,0.561,-0.762,1.126,30.64,-21.484,-9.277
0.691,0.08,0.895,-10.315,11.597,-4.089,0.584,-0.703,1.126,17.883,-6.958,-4.333
0.703,0.055,0.848,-6.104,15.869,-7.08,0.63,-0.628,1.042,-2.136,4.822,0.732
0.7,0.055,0.804,-2.686,18.921,-9.277,0.653,-0.558,0.884,-16.846,15.869,2.991
0.697,0.071,0.764,-0.244,19.958,-10.132,0.675,-0.522,0.713,-17.273,22.156,2.136
0.677,0.08,0.763,0.305,19.531,-9.094,0.71,-0.494,0.686,-4.395,21.912,0.61
0.686,0.067,0.773,-1.465,19.714,-6.531,0.74,-0.502,0.478,13.428,15.747,-0.427
0.712,0.043,0.786,-4.578,21.362,-3.662,0.712,-0.469,0.428,28.503,14.893,-0.671
0.745,0.036,0.77,-7.629,22.644,-2.197,0.683,-0.435,0.381,37.842,11.414,-0.61
0.758,0.026,0.751,-8.301,22.339,-0.977,0.771,-0.393,0.355,39.917,11.536,-1.465
0.771,0.012,0.713,-6.226,20.447,-0.244,0.787,-0.355,0.348,37.598,11.597,-3.418
0.764,-0.001,0.673,-2.869,18.25,-0.916,0.821,-0.342,0.322,30.457,6.775,-3.235
0.757,-0.01,0.638,1.526,17.09,-1.77,0.831,-0.344,0.293,17.029,0.61,-2.563
0.765,-0.021,0.611,6.409,18.066,-2.502,0.829,-0.336,0.302,3.601,-3.174,-3.296
0.771,-0.026,0.593,9.705,19.47,-2.319,0.819,-0.352,0.307,-1.892,-4.944,-5.493
0.805,-0.016,0.576,9.216,20.264,-0.977,0.811,-0.38,0.315,1.465,-6.531,-9.094
0.827,0.004,0.575,5.92,20.752,0.488,0.802,-0.401,0.303,8.972,-7.751,-11.658
0.844,0.019,0.583,1.709,22.583,0.61,0.801,-0.419,0.332,16.235,-8.362,-10.864
0.857,0.027,0.557,-1.648,25.574,-0.549,0.786,-0.414,0.344,19.47,-9.46,-8.179
0.853,0.026,0.518,-1.587,26.672,-2.014,0.785,-0.421,0.354,20.142,-10.193,-5.92
0.849,0.015,0.492,1.587,24.719,-2.808,0.784,-0.405,0.386,20.691,-10.986,-4.517
0.839,0.001,0.47,3.845,21.973,-3.052,0.785,-0.388,0.423,21.667,-11.108,-4.211
0.843,0.0,0.437,3.357,19.348,-3.113,0.784,-0.385,0.448,21.729,-9.827,-5.432
0.849,-0.009,0.422,0.977,16.296,-3.235,0.795,-0.406,0.463,19.714,-7.507,-6.042
0.857,-0.01,0.433,-1.526,13.306,-3.174,0.801,-0.426,0.478,12.451,-5.554,-6.348
0.842,0.0,0.468,-3.54,11.78,-2.625,0.801,-0.451,0.499,3.784,-4.15,-5.493
0.836,0.01,0.49,-5.371,12.146,-1.892,0.808,-0.478,0.511,-0.122,-2.808,-4.761
0.834,0.015,0.5,-7.385,12.939,-0.488,0.826,-0.501,0.53,0.061,-1.282,-4.089
0.833,0.026,0.503,-9.033,11.658,0.977,0.831,-0.51,0.528,2.563,0.732,-3.357
0.83,0.03,0.517,-9.033,10.071,1.587,0.837,-0.529,0.506,7.69,3.113,-2.136
0.831,0.026,0.532,-6.531,7.812,1.038,0.841,-0.529,0.478,11.536,5.615,-0.305
0.827,0.028,0.527,-2.014,4.944,-0.305,0.842,-0.498,0.454,13.855,7.935,1.709
0.815,0.023,0.523,2.869,1.953,-1.648,0.847,-0.467,0.416,14.404,9.766,3.479
0.801,0.03,0.538,6.104,1.221,-2.258,0.826,-0.437,0.39,9.766,10.803,5.676
0.795,0.034,0.543,4.883,2.258,-2.38,0.811,-0.432,0.366,2.991,11.292,4.944
0.795,0.031,0.552,0.549,3.784,-2.258,0.82,-0.438,0.341,-0.793,9.888,3.052
0.792,0.026,0.568,-2.808,5.249,-1.587,0.818,-0.457,0.331,-3.296,7.568,2.808
0.795,0.022,0.575,-5.005,6.775,-0.549,0.812,-0.47,0.341,-3.174,5.066,3.357
0.799,0.016,0.573,-5.92,7.629,0.549,0.815,-0.466,0.366,-0.732,2.991,3.418
0.798,0.015,0.566,-5.798,7.751,1.709,0.819,-0.464,0.386,2.197,1.892,3.54
0.8,0.027,0.554,-5.066,7.568,2.441,0.819,-0.472,0.39,4.395,2.38,3.479
0.82,0.047,0.553,-3.54,6.531,2.197,0.812,-0.468,0.382,5.92,4.7,4.639
0.83,0.057,0.563,-0.122,5.371,0.427,0.797,-0.457,0.374,5.859,6.714,5.981
0.836,0.052,0.563,3.845,5.432,-1.709,0.794,-0.45,0.346,5.371,7.385,6.775
0.844,0.051,0.557,4.7,6.653,-2.563,0.79,-0.439,0.319,1.77,6.531,7.385
0.844,0.052,0.551,2.686,9.644,-3.235,0.798,-0.419,0.325,-4.761,4.089,7.629
0.841,0.045,0.55,-1.648,13.794,-3.784,0.79,-0.42,0.36,-8.911,1.221,6.226
0.833,0.033,0.542,-6.897,18.066,-3.662,0.797,-0.435,0.381,-7.629,-1.221,4.028
0.832,0.029,0.525,-11.414,21.851,-3.601,0.806,-0.453,0.414,-4.333,-2.075,1.648
