aX1,aY1,aZ1,gX1,gY1,gZ1,aX2,aY2,aZ2,gX2,gY2,gZ2
0.97,-0.217,-0.171,-0.549,5.737,1.526,0.938,0.026,-0.387,8.545,18.372,-2.869
0.97,-0.222,-0.175,-1.831,3.54,1.221,0.929,0.005,-0.389,6.653,16.724,-1.831
0.969,-0.226,-0.172,-3.54,1.526,0.549,0.922,-0.002,-0.378,4.7,14.282,-0.549
0.967,-0.234,-0.171,-3.906,0.488,-0.366,0.927,0.002,-0.365,2.686,11.353,0.854
0.967,-0.24,-0.168,-2.747,-0.061,-1.343,0.928,0.017,-0.348,0.549,8.423,1.77
0.966,-0.245,-0.162,-1.221,-0.427,-2.136,0.934,0.018,-0.337,-0.366,5.127,1.892
0.964,-0.253,-0.155,1.099,-0.549,-2.441,0.932,0.032,-0.334,0.122,1.099,1.465
0.969,-0.266,-0.149,3.845,-0.427,-2.686,0.946,0.051,-0.331,2.502,-3.052,1.526
0.98,-0.278,-0.14,5.249,0.061,-2.38,0.958,0.062,-0.339,5.371,-7.141,1.038
0.984,-0.285,-0.131,6.165,0.183,-1.404,0.972,0.089,-0.34,6.775,-11.536,-0.183
0.991,-0.286,-0.127,6.592,0.488,-0.183,0.992,0.108,-0.331,5.615,-14.709,-1.831
0.987,-0.284,-0.127,6.226,1.526,1.343,1.006,0.102,-0.314,2.075,-16.785,-4.395
0.98,-0.272,-0.135,6.042,3.235,3.174,1.003,0.077,-0.297,-1.892,-17.334,-7.263
0.978,-0.264,-0.137,5.493,5.371,4.15,1.0,0.053,-0.284,-5.859,-16.052,-8.972
0.967,-0.251,-0.15,4.456,7.019,4.456,0.986,0.035,-0.266,-10.315,-14.038,-9.277
0.957,-0.261,-0.154,4.15,7.874,4.15,0.972,0.018,-0.251,-13.428,-11.597,-8.423
0.96,-0.255,-0.163,2.502,8.057,3.418,0.96,0.002,-0.237,-14.526,-9.155,-6.836
0.956,-0.252,-0.157,0.122,7.141,2.747,0.939,-0.017,-0.229,-13.245,-6.897,-5.31
0.954,-0.254,-0.157,-0.61,4.395,2.563,0.926,-0.022,-0.226,-10.315,-4.395,-3.723
0.952,-0.248,-0.147,-1.404,1.343,1.77,0.923,-0.013,-0.233,-6.165,-2.258,-2.014
0.957,-0.25,-0.14,-2.258,-0.854,0.793,0.927,-0.002,-0.244,-1.892,-0.854,-0.671
0.961,-0.258,-0.136,-2.93,-1.953,0.183,0.941,0.006,-0.254,1.892,-0.183,0.061
0.966,-0.263,-0.136,-4.517,-2.075,0.183,0.954,0.008,-0.261,4.578,-0.427,0.305
0.963,-0.266,-0.136,-6.104,-0.793,0.549,0.962,0.008,-0.261,6.592,-1.404,0.122
0.963,-0.263,-0.148,-6.287,1.953,1.648,0.962,0.006,-0.26,7.874,-2.625,-0.122
0.958,-0.258,-0.158,-5.859,6.348,2.502,0.962,0.008,-0.259,8.667,-3.357,0.061
0.954,-0.251,-0.171,-4.7,10.803,2.747,0.968,0.022,-0.258,8.972,-3.662,0.732
0.947,-0.245,-0.183,-3.479,13.672,2.319,0.97,0.023,-0.262,8.728,-3.235,0.732
0.947,-0.244,-0.187,-2.563,14.465,1.77,0.972,0.021,-0.269,8.057,-2.625,0.427
0.954,-0.26,-0.181,-2.625,13.123,0.854,0.979,0.02,-0.266,6.897,-2.258,0.305
0.958,-0.265,-0.172,-3.723,9.705,0.793,0.989,0.023,-0.261,5.432,-2.991,0.0
0.962,-0.266,-0.166,-6.409,5.798,0.671,1.0,0.019,-0.24,5.432,-4.944,0.183
0.97,-0.272,-0.171,-9.155,2.38,0.854,1.005,0.019,-0.223,5.554,-6.592,0.183
0.971,-0.269,-0.173,-11.902,0.0,1.404,1.016,0.032,-0.211,5.31,-6.714,-0.427
0.965,-0.267,-0.186,-13.184,-1.282,1.892,1.02,0.038,-0.202,4.944,-5.554,-1.282
0.963,-0.265,-0.195,-13.0,-1.221,1.892,1.019,0.038,-0.206,5.005,-3.357,-2.136
0.961,-0.255,-0.194,-10.681,-0.183,2.014,1.012,0.032,-0.215,5.554,-1.16,-2.93
0.962,-0.255,-0.194,-8.057,0.977,1.648,1.001,0.021,-0.23,5.92,1.404,-3.662
0.969,-0.264,-0.183,-5.554,1.343,1.282,0.989,0.007,-0.241,5.371,3.479,-3.601
0.972,-0.271,-0.17,-3.54,0.916,1.282,0.979,-0.002,-0.245,4.456,4.761,-2.869
0.973,-0.268,-0.163,-1.892,0.549,1.709,0.973,-0.009,-0.235,3.845,4.7,-2.136
0.97,-0.26,-0.159,-0.854,0.732,1.709,0.97,-0.008,-0.226,3.479,3.906,-1.343
0.969,-0.254,-0.151,0.488,0.793,2.136,0.966,-0.009,-0.217,3.418,2.625,-0.549
0.965,-0.26,-0.15,1.465,0.977,2.075,0.968,-0.002,-0.213,3.662,2.014,-0.244
0.973,-0.254,-0.149,1.709,1.404,2.075,0.973,0.005,-0.212,3.967,1.709,0.0
0.969,-0.252,-0.144,0.61,2.808,2.136,0.971,0.002,-0.214,4.395,1.221,-0.122
0.971,-0.241,-0.151,-0.366,3.723,1.892,0.97,0.004,-0.224,4.822,1.648,-0.305
0.965,-0.243,-0.158,-1.465,4.639,1.221,0.972,0.005,-0.24,5.798,2.197,0.183
0.975,-0.264,-0.165,-2.808,4.333,0.854,0.974,0.005,-0.252,6.653,1.892,0.732
0.981,-0.274,-0.161,-5.31,2.502,0.732,0.979,0.013,-0.256,6.226,0.977,0.977
0.386,-0.201,-2.179,-66.162,-13.733,14.038,0.09,-0.09,-2.417,74.951,9.521,-11.475
0.383,-0.256,-2.317,-67.993,-39.795,11.963,-0.006,-0.066,-2.536,73.792,-14.16,-3.601
0.403,-0.311,-2.337,-48.828,-58.899,7.08,-0.062,-0.01,-2.564,56.03,-38.757,10.254
0.426,-0.372,-2.228,-10.01,-68.237,0.366,-0.047,0.084,-2.468,21.606,-63.11,29.663
0.412,-0.443,-2.045,44.556,-64.453,-7.69,0.034,0.232,-2.221,-28.076,-79.834,52.856
0.39,-0.502,-1.791,101.074,-48.767,-18.127,0.164,0.417,-1.767,-85.083,-82.703,74.097
0.445,-0.53,-1.464,144.165,-28.076,-29.114,0.398,0.603,-1.282,-127.197,-75.989,89.905
0.439,-0.567,-1.194,169.678,-12.207,-36.316,0.64,0.806,-0.791,-144.165,-74.036,96.985
0.509,-0.603,-0.837,179.932,-6.775,-41.87,0.992,1.003,-0.22,-144.104,-80.444,89.05
0.632,-0.808,-0.468,170.471,-28.503,-44.312,1.339,1.13,0.38,-137.146,-91.797,63.721
0.803,-1.067,0.012,135.498,-78.735,-40.894,1.55,1.106,0.922,-126.953,-103.21,21.667
1.007,-1.35,0.549,82.153,-134.399,-27.466,1.574,0.877,1.374,-110.291,-110.84,-23.804
1.094,-1.473,1.002,33.752,-166.87,-5.371,1.448,0.619,1.622,-84.961,-113.22,-59.814
1.134,-1.376,1.463,19.836,-169.922,19.348,1.307,0.355,1.573,-47.485,-110.352,-77.087
1.229,-1.1,2.082,42.419,-157.043,40.405,1.198,0.198,1.433,-24.902,-97.351,-72.937
1.304,-0.791,2.658,76.111,-146.729,52.979,1.184,0.109,1.371,-31.128,-76.233,-51.819
1.375,-0.485,3.11,95.581,-135.986,54.382,1.325,-0.1,1.657,-54.871,-52.612,-25.757
1.446,-0.211,3.388,94.849,-110.352,50.354,2.118,0.333,3.955,105.042,-15.564,-21.423
1.159,-0.678,4.0,-0.183,-42.053,44.617,1.767,-1.001,1.745,491.516,25.208,-49.438
1.89,1.205,3.258,-400.085,79.224,14.282,1.594,-0.381,1.492,245.483,8.301,-68.542
1.443,0.877,2.117,-447.144,84.839,45.959,1.531,-0.459,0.987,-33.875,10.742,-39.246
1.388,0.681,1.564,-140.32,108.704,18.372,1.218,-0.612,1.047,-172.852,15.259,-17.395
1.261,0.759,0.97,126.648,84.961,-6.042,1.157,-0.251,1.424,-209.9,9.949,-10.986
0.97,0.776,0.819,253.967,77.026,-25.208,1.156,-0.227,1.498,-155.884,1.343,-0.549
1.011,0.186,1.116,245.911,85.938,-40.222,1.152,-0.231,1.366,-62.866,0.549,-5.493
1.078,-0.178,1.094,110.474,86.426,-44.556,1.007,-0.147,0.922,10.071,3.113,-24.109
1.066,-0.214,0.714,-26.428,52.612,-43.396,0.923,-0.157,0.521,47.485,-0.61,-32.532
1.003,-0.359,0.318,-82.52,19.287,-29.175,0.836,-0.219,0.223,52.368,0.977,-31.311
0.96,-0.44,0.033,-86.914,4.333,-12.817,0.798,-0.26,0.016,42.847,3.845,-23.743
0.906,-0.408,-0.145,-76.721,2.502,-1.099,0.793,-0.267,-0.116,35.034,6.348,-14.343
0.863,-0.423,-0.281,-62.927,9.216,6.226,0.805,-0.236,-0.204,30.09,7.385,-3.906
0.831,-0.46,-0.392,-53.772,15.869,9.399,0.838,-0.187,-0.256,22.766,7.019,7.324
0.837,-0.484,-0.481,-45.654,17.761,8.179,0.878,-0.102,-0.254,12.085,8.789,17.761
0.851,-0.512,-0.518,-32.471,17.944,6.836,0.896,-0.017,-0.231,1.038,13.489,26.917
0.862,-0.522,-0.516,-16.052,16.785,7.629,0.926,0.059,-0.214,-8.179,19.714,32.898
0.874,-0.52,-0.467,-3.418,14.282,9.888,0.933,0.123,-0.206,-15.686,26.184,34.058
0.874,-0.493,-0.428,3.235,8.728,12.573,0.928,0.173,-0.218,-17.883,31.677,31.616
0.883,-0.443,-0.396,4.883,2.625,15.625,0.919,0.205,-0.257,-14.832,35.889,26.428
0.9,-0.412,-0.361,1.526,-1.831,17.944,0.91,0.232,-0.303,-8.667,38.33,20.142
0.909,-0.36,-0.339,-4.395,-5.737,18.066,0.923,0.235,-0.342,-3.479,37.964,13.916
0.919,-0.322,-0.311,-8.24,-6.775,17.09,0.932,0.213,-0.375,0.977,34.607,6.531
0.917,-0.274,-0.302,-8.85,-5.066,13.733,0.93,0.166,-0.392,5.981,28.809,-0.793
0.952,-0.281,-0.263,-6.287,0.244,10.376,0.92,0.115,-0.396,10.071,20.996,-6.714
0.939,-0.206,-0.235,-1.526,6.409,5.859,0.908,0.067,-0.392,12.268,13.306,-10.193
0.95,-0.203,-0.21,4.272,8.911,4.639,0.901,0.039,-0.371,11.719,7.568,-11.047
0.945,-0.25,-0.214,9.033,11.841,4.822,0.896,0.019,-0.34,9.216,4.333,-10.01
0.952,-0.264,-0.183,10.803,14.404,2.441,0.899,0.003,-0.309,5.798,3.601,-7.996
0.973,-0.236,-0.188,13.062,13.916,1.343,0.912,-0.011,-0.276,1.099,4.211,-5.92
0.975,-0.201,-0.194,15.686,12.573,2.502,0.933,-0.029,-0.238,-4.517,4.944,-4.883
0.968,-0.196,-0.203,17.761,12.268,4.028,0.943,-0.043,-0.206,-9.338,6.348,-4.028
0.969,-0.179,-0.207,17.7,11.23,3.54,0.957,-0.063,-0.177,-12.573,8.24,-3.113
0.978,-0.176,-0.217,13.855,7.507,2.319,0.966,-0.066,-0.156,-14.771,10.986,-2.075
0.999,-0.181,-0.222,7.08,2.38,0.916,0.958,-0.061,-0.138,-16.052,14.465,-0.366
0.984,-0.185,-0.208,-0.366,-3.784,-0.732,0.95,-0.066,-0.139,-16.785,19.897,2.808
0.995,-0.184,-0.208,-5.127,-10.376,-2.38,0.944,-0.068,-0.162,-15.991,27.222,5.249
1.0,-0.196,-0.194,-6.653,-13.428,-3.662,0.937,-0.077,-0.206,-12.817,33.203,6.775
0.997,-0.195,-0.184,-5.066,-14.282,-5.066,0.943,-0.086,-0.253,-7.141,34.912,8.301
1.01,-0.247,-0.129,-0.977,-12.39,-6.226,0.954,-0.094,-0.283,-0.977,32.532,8.606
1.011,-0.241,-0.138,6.165,-9.338,-6.348,0.97,-0.09,-0.29,4.761,27.1,8.301
1.021,-0.266,-0.102,15.747,0.977,-3.113,0.991,-0.078,-0.286,8.301,19.043,7.202
1.019,-0.266,-0.085,23.804,11.841,-0.427,0.996,-0.068,-0.271,10.376,10.498,6.287
1.007,-0.237,-0.089,28.687,20.02,2.136,1.004,-0.064,-0.255,10.925,3.418,5.615
1.005,-0.224,-0.092,28.687,26.489,4.456,1.001,-0.045,-0.225,9.216,-1.465,5.493
1.001,-0.206,-0.102,23.193,29.419,6.348,1.003,-0.017,-0.204,7.019,-2.808,6.226
1.0,-0.197,-0.109,13.733,28.625,7.996,1.011,-0.005,-0.187,5.371,-1.892,6.714
0.994,-0.189,-0.114,3.845,24.658,8.606,1.014,0.009,-0.184,4.272,1.465,7.263
0.985,-0.191,-0.126,-3.174,19.165,8.85,1.018,0.019,-0.183,3.174,6.409,7.08
0.98,-0.195,-0.128,-8.118,14.038,8.484,1.024,0.018,-0.191,1.953,11.719,6.592
0.981,-0.202,-0.116,-11.414,10.01,7.446,1.034,0.017,-0.201,0.793,16.785,5.371
0.98,-0.207,-0.105,-11.536,6.836,6.348,1.038,0.006,-0.208,-0.061,20.569,4.028
0.977,-0.212,-0.097,-8.606,5.981,5.371,1.033,-0.0,-0.212,-0.671,22.461,2.136
0.98,-0.21,-0.09,-4.272,8.118,4.578,1.027,-0.001,-0.216,0.061,22.644,0.854
0.974,-0.202,-0.088,0.488,12.146,3.906,1.021,-0.002,-0.215,1.526,21.667,-0.305
0.961,-0.199,-0.1,5.188,17.151,3.052,1.019,0.003,-0.218,3.784,19.836,-1.587
0.957,-0.189,-0.113,6.775,22.156,1.587,1.01,-0.003,-0.219,6.592,17.7,-2.808
0.959,-0.191,-0.128,5.005,26.245,0.671,0.997,-0.021,-0.227,8.911,15.869,-4.761
0.959,-0.192,-0.153,0.671,27.893,1.587,0.982,-0.039,-0.231,10.315,14.526,-5.676
0.954,-0.191,-0.174,-4.822,26.733,2.869,0.972,-0.049,-0.235,11.23,13.184,-5.005
0.943,-0.196,-0.194,-9.399,24.048,3.784,0.964,-0.039,-0.239,11.597,11.108,-3.906
0.945,-0.204,-0.203,-12.207,19.958,3.052,0.965,-0.047,-0.226,12.268,8.972,-2.563
0.951,-0.206,-0.195,-14.282,14.771,0.305,0.964,-0.032,-0.232,12.085,8.301,-2.075
0.967,-0.212,-0.184,-14.526,9.094,-3.052,0.973,-0.013,-0.231,11.353,8.728,-1.892
0.974,-0.222,-0.183,-12.817,4.028,-4.944,0.971,-0.012,-0.229,9.705,9.338,-2.319
0.977,-0.236,-0.176,-11.047,1.038,-6.287,0.97,-0.014,-0.228,7.141,11.23,-2.991
0.98,-0.232,-0.169,-8.545,0.549,-6.958,0.96,-0.017,-0.235,5.554,14.221,-4.089
0.982,-0.22,-0.172,-3.418,2.686,-6.775,0.958,-0.019,-0.249,5.798,17.029,-4.7
0.969,-0.211,-0.181,3.906,7.935,-5.554,0.951,-0.026,-0.267,8.179,18.311,-5.31
0.96,-0.198,-0.19,9.705,13.916,-4.028,0.95,-0.027,-0.283,11.719,17.639,-5.249
0.956,-0.186,-0.189,11.536,18.25,-2.686,0.946,-0.03,-0.292,14.771,15.747,-4.761
0.952,-0.187,-0.19,9.583,18.555,-1.953,0.945,-0.031,-0.299,16.052,14.038,-3.601
0.947,-0.188,-0.191,5.432,15.93,-1.709,0.94,-0.034,-0.301,16.296,12.512,-2.625
0.953,-0.186,-0.188,0.549,12.695,-1.526,0.93,-0.045,-0.299,15.93,11.169,-1.526
0.952,-0.202,-0.181,-2.686,9.521,-1.709,0.922,-0.049,-0.3,14.954,10.193,0.122
0.961,-0.198,-0.184,-5.493,6.592,-2.014,0.922,-0.05,-0.3,14.282,9.399,2.136
0.971,-0.203,-0.177,-8.118,4.944,-1.831,0.924,-0.045,-0.3,13.733,8.484,3.662
0.971,-0.218,-0.184,-10.193,4.211,-1.526,0.937,-0.028,-0.302,13.367,7.69,4.822
0.977,-0.224,-0.19,-10.01,5.127,-0.854,0.954,-0.009,-0.298,12.939,6.104,4.761
0.974,-0.221,-0.2,-7.507,8.24,-0.305,0.973,0.008,-0.3,12.39,4.395,3.54
0.972,-0.228,-0.213,-3.601,13.184,-0.366,0.986,0.019,-0.301,12.268,2.991,1.587
0.975,-0.231,-0.215,0.183,17.395,0.061,0.996,0.018,-0.304,12.146,1.526,-0.427
0.978,-0.236,-0.214,3.235,19.165,0.977,0.994,0.012,-0.305,12.146,-0.122,-2.197
0.978,-0.239,-0.212,4.211,18.127,1.526,0.99,0.002,-0.308,12.024,-1.099,-3.052
0.981,-0.234,-0.208,2.563,15.076,2.319,0.978,-0.008,-0.313,10.681,-1.282,-3.296
0.985,-0.231,-0.204,-0.244,10.986,2.869,0.967,-0.029,-0.301,8.667,-0.671,-2.747
0.983,-0.227,-0.193,-3.052,6.836,2.869,0.956,-0.037,-0.308,4.761,1.648,-1.648
0.99,-0.224,-0.187,-5.31,3.418,2.991,0.951,-0.044,-0.302,2.014,4.211,0.183
0.99,-0.222,-0.18,-7.263,1.343,3.479,0.955,-0.04,-0.297,-0.488,5.432,1.709
0.991,-0.214,-0.18,-8.545,1.404,3.662,0.958,-0.036,-0.291,-1.709,5.554,2.625
0.986,-0.211,-0.191,-8.24,3.601,3.235,0.967,-0.033,-0.279,-1.343,4.15,2.747
0.985,-0.216,-0.202,-7.202,7.324,2.625,0.984,-0.017,-0.268,-0.366,1.587,2.014
0.984,-0.211,-0.209,-6.042,10.62,2.38,0.997,-0.005,-0.254,0.549,-1.526,0.366
0.978,-0.213,-0.219,-3.784,12.573,2.441,1.002,-0.0,-0.245,1.038,-3.296,-1.648
0.982,-0.21,-0.214,-2.441,12.695,2.502,1.004,0.002,-0.241,1.404,-3.54,-3.418
0.983,-0.207,-0.209,-2.563,11.169,2.197,1.0,-0.004,-0.244,2.563,-2.502,-5.249
0.985,-0.213,-0.203,-3.601,8.972,2.197,0.985,-0.018,-0.258,3.54,-0.61,-6.287
0.986,-0.217,-0.198,-5.432,6.531,2.625,0.971,-0.032,-0.277,3.967,2.319,-6.409
0.987,-0.216,-0.202,-7.751,4.578,3.174,0.959,-0.051,-0.29,4.028,5.249,-5.554
0.983,-0.214,-0.208,-9.277,3.906,3.357,0.952,-0.056,-0.299,3.357,7.568,-3.723
0.98,-0.219,-0.223,-9.338,4.578,3.723,0.954,-0.056,-0.296,2.563,7.935,-2.136
0.518,-0.239,-1.827,-9.766,-8.057,6.226,1.323,0.792,0.806,-20.752,-132.568,-0.488
0.418,-0.284,-1.893,6.226,-20.264,6.47,1.286,0.639,0.885,-20.752,-108.948,-20.935
0.336,-0.348,-1.892,29.053,-37.17,2.38,1.234,0.464,0.911,-26.733,-83.13,-25.879
0.275,-0.402,-1.807,55.42,-55.847,-4.211,1.202,0.362,0.898,-36.194,-61.89,-20.264
0.227,-0.466,-1.659,81.055,-75.806,-11.475,1.234,0.322,0.886,-44.067,-45.471,-12.268
0.269,-0.499,-1.367,97.961,-92.834,-17.761,1.294,0.306,0.941,-46.448,-38.635,-7.019
0.319,-0.593,-1.088,104.431,-105.835,-18.921,1.344,0.273,1.045,-42.297,-42.48,-8.972
0.403,-0.675,-0.694,101.135,-114.258,-17.639,1.357,0.216,1.13,-31.555,-46.265,-18.25
0.501,-0.686,-0.266,92.773,-118.225,-13.611,1.324,0.093,1.123,-15.259,-43.945,-29.663
0.589,-0.697,0.177,86.792,-117.981,-5.859,1.247,-0.004,1.034,-0.183,-34.973,-37.903
0.712,-0.633,0.71,84.29,-123.169,3.174,1.135,-0.081,0.88,12.207,-23.376,-41.321
0.865,-0.565,1.245,75.684,-139.526,11.353,1.059,-0.144,0.71,19.958,-13.184,-38.452
1.024,-0.495,1.753,55.298,-161.56,16.235,1.016,-0.181,0.565,19.47,-5.981,-31.372
1.147,-0.461,2.154,33.813,-174.866,17.761,0.992,-0.193,0.477,13.55,-2.319,-21.606
1.221,-0.426,2.314,25.879,-157.715,17.029,0.996,-0.191,0.436,4.639,-1.77,-10.193
1.27,-0.401,2.389,36.682,-109.619,13.55,1.029,-0.185,0.448,-4.883,-4.028,-1.221
1.276,-0.302,2.214,62.195,-56.213,5.554,1.06,-0.185,0.476,-10.437,-10.864,3.113
1.293,-0.214,2.024,92.285,-4.15,-4.456,1.069,-0.173,0.486,-9.155,-20.386,4.15
1.275,-0.193,1.814,111.389,34.851,-15.198,1.07,-0.17,0.483,-4.333,-30.273,3.967
1.319,-0.187,1.627,114.319,60.059,-24.414,1.065,-0.162,0.471,-0.549,-36.621,3.113
1.325,-0.17,1.393,101.257,74.585,-24.658,1.042,-0.149,0.438,-0.427,-35.217,2.136
1.292,-0.18,1.074,78.491,77.393,-15.869,1.012,-0.141,0.396,-2.075,-26.306,2.502
1.257,-0.194,0.796,51.88,67.505,-5.554,0.975,-0.16,0.32,-3.601,-13.855,4.15
1.214,-0.191,0.622,25.879,46.448,4.333,0.942,-0.158,0.24,-4.944,-0.61,7.263
1.18,-0.195,0.528,3.052,22.766,12.207,0.931,-0.135,0.161,-6.897,11.719,12.573
1.13,-0.183,0.456,-13.245,1.404,19.775,0.951,-0.103,0.102,-9.033,19.897,19.043
1.1,-0.148,0.398,-24.048,-13.428,25.452,0.999,-0.064,0.055,-10.681,24.109,23.804
1.076,-0.112,0.327,-27.893,-21.24,28.748,1.037,-0.027,0.023,-10.193,24.78,24.902
1.06,-0.078,0.245,-24.658,-24.231,29.297,1.07,0.011,0.004,-8.179,22.583,23.315
1.044,-0.043,0.178,-15.808,-23.926,26.978,1.083,0.051,-0.005,-6.226,18.188,20.081
1.034,-0.069,0.14,-5.554,-22.217,21.545,1.089,0.088,-0.001,-4.333,13.672,16.479
1.021,-0.098,0.126,6.042,-19.348,14.893,1.085,0.116,0.012,-2.136,9.949,13.245
1.028,-0.163,0.112,17.273,-13.794,9.399,1.073,0.141,0.018,0.366,8.24,10.498
1.015,-0.223,0.092,21.973,-7.263,6.775,1.057,0.156,0.019,2.075,9.094,8.423
1.001,-0.252,0.082,18.372,-1.465,6.531,1.032,0.158,0.006,2.075,11.658,7.385
0.987,-0.254,0.057,9.094,1.587,7.446,1.017,0.152,-0.008,0.916,15.32,6.531
0.968,-0.246,0.031,-2.136,2.563,8.362,1.001,0.128,-0.035,-1.526,18.127,5.615
0.948,-0.241,-0.004,-11.658,2.258,9.888,0.995,0.111,-0.06,-3.601,19.897,4.883
0.93,-0.232,-0.02,-18.921,1.831,10.681,0.987,0.098,-0.082,-3.967,19.47,4.883
0.92,-0.211,-0.032,-21.484,1.404,10.437,0.983,0.091,-0.095,-3.601,16.907,5.005
0.917,-0.187,-0.034,-19.409,1.099,9.033,0.992,0.095,-0.103,-2.808,13.855,4.272
0.92,-0.16,-0.024,-15.686,0.793,6.653,1.0,0.097,-0.105,-0.488,10.498,3.296
0.923,-0.135,-0.015,-12.695,0.549,2.93,1.006,0.093,-0.111,3.113,8.24,1.587
0.927,-0.118,-0.017,-8.972,0.671,-0.305,1.006,0.092,-0.115,5.737,7.202,-0.488
0.938,-0.136,0.003,-5.798,2.625,-3.174,1.011,0.09,-0.114,7.324,7.751,-2.075
0.951,-0.154,0.003,-4.028,5.127,-5.432,1.015,0.085,-0.115,8.423,9.216,-3.723
0.958,-0.175,0.009,-2.441,7.568,-6.104,1.004,0.07,-0.108,8.24,10.315,-5.798
0.967,-0.19,0.01,-1.221,10.376,-5.798,0.998,0.047,-0.106,7.019,11.597,-7.08
0.971,-0.201,0.022,-1.404,12.146,-4.883,0.988,0.027,-0.103,5.615,12.878,-7.202
0.981,-0.206,0.035,-2.014,12.695,-2.991,0.983,0.006,-0.099,5.493,13.306,-5.92
0.983,-0.199,0.037,-2.441,13.123,-1.221,0.988,0.001,-0.092,5.981,13.306,-3.906
0.986,-0.192,0.036,-3.113,13.306,0.427,0.993,0.006,-0.086,6.287,12.817,-1.892
1.001,-0.175,0.034,-3.784,13.489,0.854,1.002,0.02,-0.078,6.714,12.695,0.183
1.006,-0.167,0.029,-5.249,11.963,0.427,1.011,0.045,-0.07,7.69,13.428,2.319
1.02,-0.156,0.024,-7.996,11.597,-0.305,1.022,0.06,-0.073,9.521,15.076,3.845
1.014,-0.159,0.013,-10.559,10.864,-1.038,1.029,0.072,-0.088,10.254,18.616,3.601
1.014,-0.166,0.009,-13.184,10.498,-1.953,1.018,0.084,-0.113,8.789,22.034,3.296
1.018,-0.182,-0.003,-15.137,10.315,-2.93,1.014,0.08,-0.135,7.385,24.658,2.563
1.01,-0.196,-0.012,-16.663,9.888,-3.113,1.014,0.076,-0.141,6.226,26.123,1.77
1.009,-0.2,-0.023,-17.09,10.193,-3.357,1.01,0.065,-0.146,4.272,26.184,0.061
1.001,-0.209,-0.028,-15.869,11.169,-3.845,1.001,0.045,-0.148,2.258,25.513,-1.465
1.001,-0.211,-0.025,-13.428,11.597,-4.089,0.995,0.028,-0.148,1.465,24.597,-2.197
1.001,-0.219,-0.013,-10.193,11.414,-3.784,0.988,0.016,-0.15,1.404,23.926,-2.319
1.005,-0.229,0.005,-7.08,10.986,-3.54,0.98,0.01,-0.156,2.625,23.743,-2.258
1.002,-0.232,0.012,-5.066,10.925,-3.296,0.97,0.004,-0.163,5.31,23.621,-1.953
1.005,-0.232,0.014,-3.662,11.108,-3.052,0.961,0.006,-0.182,8.789,23.01,-1.709
1.005,-0.222,0.013,-3.052,12.634,-2.991,0.957,0.014,-0.203,12.512,22.461,-0.61
1.009,-0.219,0.01,-1.404,15.137,-2.625,0.958,0.028,-0.217,14.709,21.545,0.549
1.001,-0.211,-0.011,-0.366,17.273,-2.502,0.964,0.04,-0.225,14.16,20.386,0.793
0.994,-0.202,-0.025,-0.427,19.714,-2.502,0.969,0.045,-0.223,12.146,19.226,0.244
0.984,-0.203,-0.044,-0.793,21.423,-2.93,0.968,0.044,-0.217,9.521,17.7,-0.671
0.979,-0.201,-0.056,-1.526,21.79,-2.991,0.972,0.036,-0.209,7.141,15.808,-1.587
0.966,-0.203,-0.064,-2.625,21.851,-3.235,0.977,0.031,-0.204,5.127,14.465,-1.587
0.959,-0.199,-0.062,-3.235,20.386,-2.563,0.98,0.02,-0.201,3.418,13.55,-1.465
0.958,-0.197,-0.061,-5.005,17.273,-2.38,0.981,0.019,-0.199,1.953,13.367,-1.221
0.957,-0.199,-0.059,-6.897,13.367,-2.686,0.975,0.019,-0.201,0.977,13.672,-0.732
0.976,-0.187,-0.054,-8.667,9.705,-3.235,0.973,0.024,-0.199,1.038,13.977,-0.244
0.98,-0.185,-0.05,-8.85,7.629,-4.333,0.968,0.035,-0.204,1.282,15.137,0.427
0.974,-0.192,-0.052,-7.568,7.751,-5.493,0.963,0.037,-0.211,1.526,17.334,0.916
0.99,-0.204,-0.055,-4.395,10.559,-6.042,0.958,0.036,-0.221,1.709,19.531,0.916
0.986,-0.212,-0.059,-1.343,14.16,-6.531,0.959,0.041,-0.228,2.441,20.569,0.977
0.981,-0.22,-0.072,1.343,17.822,-6.531,0.967,0.048,-0.234,3.479,20.142,1.282
0.977,-0.224,-0.079,2.991,21.301,-5.981,0.969,0.051,-0.235,4.333,18.066,0.977
0.974,-0.224,-0.101,3.54,22.949,-5.127,0.973,0.052,-0.234,5.493,15.198,0.0
0.966,-0.228,-0.112,2.014,23.743,-4.7,0.977,0.057,-0.238,7.568,12.39,-0.61
0.963,-0.229,-0.122,-0.183,21.912,-4.272,0.976,0.055,-0.239,10.071,9.094,-1.465
0.958,-0.232,-0.127,-2.197,17.944,-4.456,0.973,0.049,-0.243,12.451,5.615,-2.38
0.961,-0.231,-0.125,-4.211,13.794,-4.395,0.97,0.044,-0.247,14.893,2.38,-2.991
0.966,-0.231,-0.12,-6.714,8.179,-4.15,0.97,0.041,-0.247,16.296,0.0,-3.418
0.974,-0.226,-0.111,-8.85,2.563,-3.418,0.969,0.04,-0.254,15.259,-0.061,-3.845
0.98,-0.222,-0.1,-10.62,-1.526,-2.991,0.96,0.029,-0.261,13.428,1.831,-3.784
