aX,aY,aZ,gX,gY,gZ
-0.420,-0.876,-0.304,-6.042,0.671,-0.977
-0.410,-0.880,-0.317,-7.202,0.854,-1.526
-0.410,-0.886,-0.323,-7.751,0.244,-2.014
-0.413,-0.879,-0.325,-8.972,-0.122,-2.686
-0.405,-0.877,-0.339,-10.986,0.305,-3.357
-0.406,-0.867,-0.351,-12.268,0.488,-3.845
-0.400,-0.857,-0.371,-12.390,-0.183,-4.333
-0.403,-0.852,-0.377,-12.024,-0.732,-4.639
-0.402,-0.860,-0.382,-10.498,-0.977,-4.761
-0.399,-0.864,-0.386,-7.446,-1.221,-4.700
-0.785,-2.421,0.756,-1.343,0.000,-25.574
-1.471,-1.957,-0.203,-5.676,-179.199,19.409
-2.433,-1.812,0.163,-102.966,-22.217,-59.937
-1.200,-0.293,-0.963,-74.280,-8.118,-80.994
-0.801,-0.253,-0.582,-13.306,7.751,-88.806
-0.329,-0.267,0.125,14.832,70.679,-70.679
-0.173,-0.266,-0.092,0.793,95.520,-32.227
-0.176,-0.312,0.317,4.089,72.205,0.427
-0.332,-0.506,0.653,79.956,29.480,31.311
-0.341,-0.751,0.595,164.978,-16.479,54.321
-0.430,-0.877,0.730,151.306,-37.109,69.519
-0.609,-0.958,0.573,67.383,-27.039,71.289
-0.765,-1.063,0.487,2.319,-24.170,56.885
-0.812,-1.060,0.364,-18.005,-35.767,34.912
-0.784,-1.004,0.251,-20.264,-49.744,12.512
-0.675,-0.902,0.215,-24.780,-56.946,-1.404
-0.625,-0.877,0.113,-27.771,-55.542,-3.113
-0.598,-0.900,0.096,-23.254,-66.345,-2.808
-0.558,-0.912,0.054,-13.855,-76.172,0.488
-0.517,-0.918,0.045,-7.507,-80.261,5.127
-0.497,-0.910,0.063,-5.310,-83.008,9.644
-0.487,-0.922,0.067,-3.113,-86.975,13.245
-0.472,-0.919,0.024,3.601,-94.910,14.709
-0.476,-0.933,-0.042,11.536,-104.431,13.611
-0.472,-0.918,-0.113,14.038,-108.643,10.986
-0.485,-0.924,-0.173,11.658,-107.178,7.874
-0.504,-0.923,-0.178,6.653,-100.586,5.371
-0.498,-0.940,-0.177,3.784,-91.858,2.930
-0.487,-0.922,-0.157,3.113,-86.548,1.526
-0.443,-0.904,-0.156,1.892,-85.938,0.916
-0.422,-0.899,-0.166,-1.587,-87.830,-0.122
-0.409,-0.937,-0.211,-4.639,-90.454,-1.709
-0.393,-0.953,-0.266,-7.141,-91.797,-4.578
-0.391,-0.948,-0.312,-8.667,-92.041,-8.728
-0.349,-0.997,-0.379,-9.827,-91.431,-14.526
-0.380,-0.981,-0.324,-7.690,-91.370,-16.418
-0.367,-0.956,-0.322,-6.226,-83.862,-16.968
-0.366,-0.915,-0.289,-4.456,-78.735,-18.311
-0.365,-0.898,-0.258,-5.615,-78.857,-20.874
-0.360,-0.855,-0.258,-8.606,-80.505,-21.973
-0.337,-0.832,-0.302,-10.193,-82.275,-21.240
-0.313,-0.800,-0.341,-13.123,-85.815,-20.203
-0.336,-0.818,-0.343,-17.517,-90.820,-20.508
-0.292,-0.855,-0.476,-26.917,-94.055,-23.926
-0.283,-0.859,-0.551,-31.860,-93.811,-26.428
-0.278,-0.849,-0.586,-30.701,-89.355,-27.100
-0.273,-0.827,-0.586,-28.809,-81.665,-27.161
-0.313,-0.801,-0.526,-32.166,-73.303,-27.161
-0.286,-0.772,-0.599,-43.701,-63.416,-29.114
-0.279,-0.770,-0.634,-48.340,-62.622,-30.273
-0.293,-0.754,-0.640,-42.786,-66.528,-28.320
-0.288,-0.742,-0.674,-35.339,-65.125,-25.391
-0.305,-0.705,-0.676,-32.166,-61.096,-22.278
-0.323,-0.713,-0.681,-29.968,-59.021,-18.799
-0.331,-0.724,-0.706,-28.442,-55.969,-15.259
-0.346,-0.725,-0.707,-27.771,-52.979,-11.902
-0.355,-0.727,-0.704,-26.611,-48.889,-9.705
-0.350,-0.725,-0.695,-25.208,-44.312,-7.996
-0.343,-0.728,-0.689,-23.132,-39.856,-5.981
-0.342,-0.732,-0.677,-22.400,-35.522,-4.517
-0.358,-0.732,-0.667,-23.499,-31.799,-3.540
-0.373,-0.752,-0.671,-22.827,-28.564,-2.869
-0.384,-0.747,-0.657,-21.545,-26.367,-2.930
-0.399,-0.743,-0.641,-21.301,-23.010,-3.418
-0.407,-0.735,-0.625,-20.813,-19.287,-4.028
-0.416,-0.740,-0.589,-19.836,-17.212,-4.395
-0.418,-0.746,-0.570,-18.311,-15.869,-4.272
-0.414,-0.738,-0.546,-15.503,-16.418,-2.991
-0.422,-0.737,-0.553,-11.963,-18.738,-2.502
-0.436,-0.748,-0.555,-10.193,-18.982,-2.380
-0.445,-0.754,-0.536,-10.071,-17.334,-2.136
-0.445,-0.769,-0.522,-9.155,-15.259,-2.136
-0.437,-0.772,-0.516,-7.996,-13.672,-1.831
-0.437,-0.786,-0.515,-6.348,-12.268,-1.343
-0.426,-0.778,-0.507,-6.653,-10.010,-0.854
-0.422,-0.783,-0.491,-9.338,-7.019,-0.366
-0.424,-0.785,-0.465,-10.986,-4.639,1.038
-0.434,-0.796,-0.459,-10.376,-2.869,2.380
-0.445,-0.824,-0.429,-8.423,-2.319,4.089
-0.457,-0.841,-0.381,-3.906,-3.052,5.981
-0.454,-0.850,-0.373,3.540,-5.737,7.935
-0.458,-0.850,-0.369,8.850,-9.094,8.362
-0.454,-0.853,-0.384,10.254,-10.254,8.545
-0.448,-0.851,-0.415,8.728,-8.850,7.751
-0.440,-0.846,-0.428,4.883,-6.470,6.409
-0.428,-0.830,-0.454,0.977,-2.319,5.066
-0.424,-0.825,-0.456,-1.648,1.831,4.150
-0.418,-0.817,-0.435,-3.235,6.287,3.967
-0.414,-0.808,-0.409,-2.197,10.010,5.310
-0.411,-0.800,-0.396,2.258,10.193,7.629
-0.403,-0.800,-0.385,6.287,8.911,9.888
-0.403,-0.801,-0.374,8.667,7.996,11.841
-0.402,-0.807,-0.374,10.071,6.775,13.245
-0.409,-0.807,-0.383,10.254,5.798,13.550
-0.393,-0.824,-0.331,11.169,3.479,13.672
-0.438,-0.873,-0.335,12.085,0.122,8.667
-0.428,-0.850,-0.365,8.606,5.127,6.653
-0.438,-0.844,-0.332,0.427,8.057,6.165
-0.395,-0.874,-0.334,-4.089,11.719,2.380
-0.422,-0.845,-0.387,-2.808,13.062,-2.869
-0.456,-0.868,-0.367,-0.977,15.320,-1.160
-0.439,-0.880,-0.316,-2.808,8.606,-2.808
-0.429,-0.860,-0.308,-0.549,4.150,-1.587
-0.442,-0.860,-0.311,-0.610,1.587,-0.122
-0.452,-0.876,-0.313,-1.892,-1.587,-0.183
-0.455,-0.882,-0.348,-1.282,-1.770,-1.099
-0.450,-0.872,-0.361,0.122,-2.686,-1.587
-0.443,-0.849,-0.366,1.282,-2.686,-1.160
-0.441,-0.846,-0.390,0.854,-0.732,-1.648
-0.443,-0.850,-0.395,0.488,0.122,-2.502
-0.434,-0.836,-0.395,1.709,0.671,-2.441
-0.433,-0.830,-0.394,3.052,2.930,-2.319
-0.434,-0.827,-0.376,4.272,4.211,-1.953
-0.429,-0.821,-0.366,5.981,4.272,-1.038
-0.427,-0.813,-0.351,6.958,3.906,0.183
-0.426,-0.818,-0.356,6.897,2.869,0.916
-0.429,-0.819,-0.363,5.554,2.380,1.343
-0.429,-0.820,-0.376,3.113,2.686,1.038
-0.434,-0.813,-0.377,1.587,3.357,0.671
-1.239,-1.880,-0.291,-6.165,-155.884,21.362
-1.450,-1.322,-0.299,-74.219,-29.846,-21.240
-1.392,-0.971,-0.323,-76.599,4.211,-27.161
-0.999,-0.555,0.153,-28.320,21.851,-41.443
-0.684,-0.561,-0.017,2.563,34.302,-35.645
-0.547,-0.576,-0.158,24.292,36.621,-19.897
-0.453,-0.734,0.050,36.011,35.706,-1.465
-0.257,-0.735,0.016,36.438,40.222,18.616
-0.216,-0.854,0.078,28.992,36.316,31.494
-0.335,-1.025,0.319,25.940,24.536,29.968
-0.354,-1.103,0.176,53.162,14.526,24.658
-0.509,-1.163,0.225,71.167,2.502,18.738
-0.572,-1.053,0.420,52.063,-0.122,11.108
-0.618,-1.005,0.412,27.832,14.099,6.714
-0.664,-0.958,0.454,13.489,12.512,0.366
-0.668,-0.904,0.424,6.531,0.793,-3.479
-0.663,-0.860,0.396,3.845,-12.939,-4.883
-0.627,-0.835,0.333,-1.160,-24.963,-3.296
-0.617,-0.845,0.261,-6.348,-35.522,-0.854
-0.612,-0.876,0.183,-9.827,-44.006,1.831
-0.585,-0.893,0.126,-8.484,-50.171,3.357
-0.563,-0.892,0.101,-3.418,-55.176,3.723
-0.564,-0.861,0.061,0.488,-57.617,3.967
-0.549,-0.847,-0.008,-1.160,-61.523,3.113
-0.534,-0.844,-0.071,-6.104,-66.101,1.526
-0.513,-0.863,-0.126,-11.902,-68.848,-0.305
-0.490,-0.878,-0.169,-16.541,-68.909,-1.770
-0.469,-0.889,-0.195,-18.127,-67.566,-2.625
-0.448,-0.896,-0.206,-18.188,-63.843,-3.052
-0.433,-0.892,-0.208,-17.639,-58.899,-3.601
-0.419,-0.890,-0.209,-16.174,-54.199,-4.456
-0.418,-0.872,-0.202,-15.747,-50.415,-4.944
-0.420,-0.870,-0.214,-17.639,-46.814,-4.578
-0.436,-0.874,-0.228,-19.470,-45.227,-3.906
-0.447,-0.875,-0.252,-18.433,-45.837,-2.808
-0.455,-0.867,-0.260,-15.686,-47.668,-2.747
-0.434,-0.860,-0.267,-13.977,-48.035,-3.479
-0.437,-0.853,-0.222,-11.047,-47.791,-3.418
-0.417,-0.863,-0.193,-9.277,-46.814,-3.662
-0.392,-0.889,-0.192,-10.864,-46.204,-3.723
-0.421,-0.848,-0.178,-13.428,-48.828,-2.869
-0.392,-0.842,-0.220,-12.878,-50.598,-4.395
-0.412,-0.819,-0.211,-18.188,-46.509,-5.676
-0.441,-0.833,-0.200,-27.283,-42.297,-5.981
-0.447,-0.809,-0.190,-33.264,-38.269,-5.676
-0.449,-0.818,-0.179,-33.569,-36.133,-6.226
-0.437,-0.825,-0.169,-28.625,-37.354,-5.310
-0.434,-0.826,-0.173,-21.362,-39.917,-3.784
-0.424,-0.825,-0.174,-15.442,-43.030,-2.563
-0.422,-0.831,-0.181,-11.719,-44.250,-2.380
-0.417,-0.831,-0.167,-11.169,-42.908,-2.258
-0.427,-0.829,-0.142,-13.306,-40.161,-2.197
-0.431,-0.845,-0.158,-13.794,-38.086,-1.404
-0.431,-0.846,-0.168,-10.315,-38.818,0.244
-0.431,-0.848,-0.176,-8.789,-39.001,1.648
-0.441,-0.861,-0.201,-11.230,-37.415,3.113
-0.454,-0.879,-0.219,-12.878,-35.645,4.395
-0.469,-0.885,-0.237,-12.939,-33.630,5.066
-0.471,-0.879,-0.242,-12.085,-30.762,5.554
-0.463,-0.887,-0.230,-11.047,-28.870,5.005
-0.454,-0.878,-0.214,-8.728,-27.527,5.127
-0.451,-0.888,-0.201,-5.249,-27.100,5.981
-0.448,-0.888,-0.197,-4.028,-27.039,6.165
-0.445,-0.886,-0.198,-5.188,-26.855,5.066
-0.451,-0.897,-0.198,-7.935,-26.062,3.967
-0.456,-0.901,-0.193,-11.230,-25.146,2.808
-0.460,-0.898,-0.204,-12.146,-24.719,2.136
-0.463,-0.898,-0.213,-11.475,-24.780,1.587
-0.464,-0.892,-0.222,-11.475,-23.987,1.099
-0.456,-0.884,-0.222,-11.292,-23.193,0.305
-0.448,-0.877,-0.232,-10.254,-22.217,0.122
-0.440,-0.874,-0.240,-9.460,-21.179,0.366
-0.438,-0.868,-0.235,-7.751,-21.179,0.854
-0.436,-0.865,-0.254,-5.676,-20.752,1.404
-0.453,-0.864,-0.256,-4.822,-19.775,2.441
-0.461,-0.862,-0.259,-4.272,-19.470,3.052
-0.466,-0.856,-0.263,-1.953,-20.020,4.089
-0.464,-0.854,-0.267,0.488,-20.081,4.822
-0.463,-0.872,-0.257,0.916,-19.531,5.188
-0.463,-0.878,-0.257,1.465,-18.921,5.615
-0.466,-0.886,-0.260,2.502,-18.677,5.493
-0.468,-0.895,-0.268,1.709,-17.700,4.333
-0.480,-0.898,-0.253,-0.610,-15.442,2.747
-0.488,-0.900,-0.238,-1.526,-12.268,0.977
-0.478,-0.888,-0.219,-1.404,-9.949,-0.671
-0.469,-0.875,-0.201,-1.099,-9.888,-1.831
-0.464,-0.858,-0.209,-1.282,-10.437,-2.380
-0.450,-0.857,-0.234,-1.221,-11.719,-2.441
-0.449,-0.853,-0.263,-0.305,-13.123,-2.380
-0.445,-0.851,-0.277,-0.427,-13.489,-2.380
-0.446,-0.855,-0.277,-1.221,-11.841,-2.441
-0.447,-0.856,-0.269,-1.526,-9.399,-2.197
-0.444,-0.853,-0.261,-0.671,-7.446,-1.831
-0.441,-0.850,-0.255,1.099,-6.592,-1.343
-0.439,-0.851,-0.245,2.502,-5.615,-0.854
-0.435,-0.835,-0.237,3.418,-5.127,-0.549
-0.437,-0.836,-0.251,4.089,-5.554,-0.549
-0.438,-0.826,-0.250,3.174,-5.249,-0.793
-0.443,-0.839,-0.260,0.732,-3.906,-0.427
-0.447,-0.846,-0.254,-1.648,-2.258,-0.244
-0.449,-0.853,-0.250,-1.526,-1.160,0.549
-0.452,-0.854,-0.245,0.977,-0.854,1.526
-0.451,-0.852,-0.239,3.052,-0.610,2.075
-0.449,-0.853,-0.235,4.150,-0.244,2.747
-0.450,-0.861,-0.233,4.395,-0.061,2.991
-0.453,-0.867,-0.223,3.967,0.183,2.808
-0.453,-0.868,-0.224,3.418,0.610,2.808
-0.462,-0.870,-0.223,3.540,0.977,2.625
-0.464,-0.872,-0.215,3.052,1.892,1.953
-0.463,-0.867,-0.200,2.197,3.418,1.587
-0.465,-0.862,-0.187,2.075,4.028,1.465
-0.463,-0.858,-0.182,3.418,2.869,1.648
-0.462,-0.854,-0.189,4.883,1.160,2.014
-0.462,-0.857,-0.202,4.456,1.099,2.319
-0.467,-0.856,-0.188,2.625,1.831,2.502
-0.468,-0.865,-0.192,1.465,2.136,2.441
-0.468,-0.859,-0.190,2.441,2.014,2.441
-0.463,-0.868,-0.204,3.113,2.014,2.441
-0.467,-0.866,-0.188,2.747,2.686,2.319
0.954,-0.554,0.867,114.929,-20.630,-11.963
1.487,-0.318,1.603,172.363,-18.494,-36.804
0.972,0.042,0.224,38.452,21.851,-44.250
0.780,-0.549,-0.185,-8.728,66.528,-17.822
0.881,-0.536,-0.261,2.075,72.876,1.770
0.598,-0.386,-0.238,-12.756,32.410,5.432
0.773,-0.331,0.056,-23.682,-16.479,11.902
0.898,-0.248,0.235,-7.568,-40.344,21.912
0.963,-0.144,0.222,10.742,-43.030,26.245
0.973,-0.094,0.207,7.751,-35.950,25.513
0.978,-0.100,0.166,-6.104,-25.208,21.362
0.996,-0.119,0.139,-17.090,-14.404,15.259
1.028,-0.116,0.264,-20.325,-1.831,13.672
0.959,-0.187,0.229,-24.414,16.174,15.320
1.062,-0.159,0.323,-17.883,42.358,17.822
1.104,-0.090,0.222,4.944,49.438,18.005
1.091,-0.098,0.106,16.846,43.091,14.954
1.077,-0.100,0.113,16.968,38.635,11.475
1.086,-0.116,0.126,19.531,31.982,9.338
1.058,-0.140,0.173,23.560,21.667,7.263
1.079,-0.207,0.212,26.367,12.512,7.019
1.106,-0.221,0.258,27.039,5.859,8.179
1.083,-0.203,0.303,25.330,0.549,9.399
1.091,-0.171,0.365,23.865,-1.160,10.071
1.097,-0.112,0.412,25.879,0.610,8.301
1.084,-0.053,0.429,29.907,5.493,3.906
1.077,-0.023,0.392,33.020,14.526,-2.014
1.042,-0.043,0.339,35.706,23.743,-7.568
1.034,-0.089,0.268,39.673,30.273,-11.658
1.015,-0.105,0.217,45.959,32.959,-13.367
1.006,-0.127,0.184,50.354,32.715,-12.634
1.001,-0.138,0.152,52.124,31.494,-10.437
0.984,-0.125,0.115,53.406,32.104,-7.629
0.968,-0.088,0.053,55.481,33.508,-5.493
0.951,-0.044,-0.012,57.373,33.875,-4.028
0.930,-0.022,-0.085,59.082,32.898,-4.333
0.916,-0.020,-0.161,60.120,32.227,-5.676
0.925,-0.024,-0.212,59.570,30.212,-6.592
0.938,-0.072,-0.217,58.716,27.405,-8.118
0.953,-0.113,-0.234,57.617,25.879,-9.949
0.953,-0.136,-0.255,56.824,25.818,-10.681
0.924,-0.141,-0.265,56.213,26.733,-9.521
0.894,-0.131,-0.280,56.335,28.564,-7.324
0.886,-0.125,-0.312,58.655,31.067,-4.578
0.890,-0.103,-0.351,62.012,32.104,-2.747
0.901,-0.071,-0.400,64.331,31.677,-2.014
0.912,-0.058,-0.425,63.293,30.029,-1.282
0.911,-0.052,-0.448,58.472,28.809,-0.305
0.924,-0.054,-0.462,51.086,28.625,0.244
0.912,-0.064,-0.471,42.419,29.358,0.366
0.915,-0.097,-0.464,35.217,29.785,0.488
0.896,-0.120,-0.443,30.457,28.198,-0.244
0.900,-0.127,-0.419,27.954,24.902,-0.122
0.923,-0.123,-0.390,28.687,19.653,0.305
0.941,-0.115,-0.381,30.212,12.695,0.305
0.958,-0.109,-0.365,30.334,6.409,-0.549
0.972,-0.120,-0.355,28.625,1.282,-1.099
0.991,-0.142,-0.344,26.123,-1.831,-1.404
0.996,-0.158,-0.319,23.437,-2.686,-1.648
1.001,-0.159,-0.322,20.813,-1.831,-1.648
1.000,-0.173,-0.316,18.433,-0.183,-1.465
1.000,-0.173,-0.298,16.052,0.793,-0.610
0.990,-0.172,-0.267,14.526,1.282,0.122
0.994,-0.172,-0.242,14.465,1.648,0.793
1.009,-0.167,-0.214,15.991,1.770,0.793
1.016,-0.148,-0.193,19.287,1.099,-0.610
1.021,-0.134,-0.190,22.217,0.732,-1.892
1.020,-0.130,-0.211,23.315,2.869,-2.380
0.999,-0.122,-0.243,21.912,6.348,-3.296
0.985,-0.122,-0.286,19.043,9.460,-3.662
0.968,-0.122,-0.317,16.235,10.925,-3.723
0.966,-0.124,-0.326,13.794,10.254,-3.357
0.966,-0.123,-0.314,11.719,7.874,-3.052
0.966,-0.127,-0.281,10.193,4.883,-2.747
0.974,-0.137,-0.256,9.888,1.465,-2.869
0.971,-0.150,-0.241,9.521,-1.343,-3.357
0.968,-0.150,-0.226,8.789,-2.319,-3.723
0.970,-0.156,-0.217,9.277,-1.404,-4.211
0.952,-0.159,-0.245,10.437,1.587,-5.432
0.934,-0.151,-0.285,10.498,5.005,-5.737
0.937,-0.157,-0.318,9.705,7.263,-5.188
0.930,-0.164,-0.329,7.202,7.507,-5.127
0.923,-0.179,-0.316,3.540,5.920,-3.906
0.930,-0.181,-0.286,0.610,3.357,-2.380
0.940,-0.180,-0.255,-0.366,0.183,-1.465
0.943,-0.179,-0.227,-0.061,-1.709,-0.366
0.946,-0.173,-0.229,0.671,-2.014,0.244
0.947,-0.167,-0.238,1.587,-2.014,0.183
0.952,-0.162,-0.243,2.930,-2.014,-0.244
0.954,-0.161,-0.255,4.395,-1.953,-0.427
0.955,-0.154,-0.260,4.272,-1.526,-0.793
0.942,-0.150,-0.266,2.563,-1.526,-0.610
0.951,-0.150,-0.260,-0.183,-1.648,-0.061
0.956,-0.151,-0.249,-2.625,-1.770,1.282
0.957,-0.159,-0.237,-4.211,-2.014,1.953
0.957,-0.156,-0.229,-4.578,-2.197,1.648
0.961,-0.155,-0.235,-4.700,-2.319,1.709
0.963,-0.162,-0.236,-4.761,-1.587,1.404
0.967,-0.174,-0.222,-4.700,-0.854,1.099
0.970,-0.182,-0.193,-4.578,-1.648,0.793
0.974,-0.189,-0.167,-3.662,-2.258,0.549
0.976,-0.181,-0.167,-2.808,-2.075,0.549
0.972,-0.174,-0.165,-2.747,-1.526,0.610
0.973,-0.179,-0.177,-2.747,-0.366,1.221
0.958,-0.175,-0.186,-2.747,0.977,1.465
0.961,-0.162,-0.201,-2.502,1.709,2.563
0.965,-0.158,-0.213,-2.563,1.526,3.235
0.969,-0.147,-0.215,-2.991,0.977,3.540
0.973,-0.140,-0.222,-3.113,0.549,3.540
0.976,-0.143,-0.232,-2.930,0.183,3.113
0.973,-0.144,-0.252,-2.747,0.061,2.258
0.970,-0.151,-0.275,-2.014,-0.427,1.404
0.969,-0.157,-0.289,-1.709,-1.282,0.732
0.969,-0.160,-0.281,-2.930,-2.380,0.977
0.970,-0.157,-0.268,-4.578,-3.052,1.648
0.967,-0.153,-0.274,-6.165,-2.136,2.319
0.963,-0.147,-0.289,-7.446,-0.488,2.808
0.964,-0.141,-0.305,-9.338,0.610,3.113
0.963,-0.133,-0.323,-11.292,1.404,3.540
1.515,-0.270,0.945,194.519,-60.059,-35.095
1.133,-0.080,0.560,107.361,15.930,-64.575
0.615,-0.664,-0.145,64.758,23.499,-27.222
0.847,-0.623,-0.266,53.345,28.076,7.202
0.801,-0.467,-0.112,37.598,-8.240,12.207
0.857,-0.377,0.222,1.953,-45.532,12.817
0.946,-0.239,0.360,-25.757,-38.147,20.813
0.927,-0.186,0.382,-34.424,-17.334,24.109
0.935,-0.143,0.320,-29.724,-0.305,22.034
0.978,-0.094,0.234,-20.691,13.916,17.883
1.010,-0.096,0.143,-11.169,20.386,9.583
1.039,-0.093,0.064,-2.869,20.813,2.502
1.063,-0.159,0.086,0.549,17.456,0.916
0.928,-0.322,0.179,-6.653,11.536,0.488
0.875,-0.357,0.660,-25.696,3.662,3.906
1.061,-0.276,0.732,-48.279,8.301,10.559
1.176,-0.167,0.733,-51.208,12.573,16.907
1.062,-0.235,0.737,-47.607,23.682,18.433
1.040,-0.239,0.739,-49.011,40.344,23.560
1.058,-0.147,0.689,-38.330,53.467,26.794
1.077,-0.084,0.610,-15.564,57.495,26.611
1.097,-0.071,0.519,8.057,57.739,21.729
1.086,-0.075,0.414,28.687,56.580,13.428
1.055,-0.077,0.333,43.396,52.979,5.371
1.044,-0.085,0.276,51.697,46.997,1.526
1.045,-0.094,0.234,56.213,41.748,0.061
1.029,-0.067,0.207,58.289,37.903,-0.671
1.030,-0.046,0.165,58.655,37.842,-0.610
1.042,-0.025,0.127,56.580,41.016,-1.465
1.026,-0.015,0.094,53.589,45.288,-3.174
0.991,-0.012,0.047,50.720,50.293,-6.165
0.985,-0.014,-0.008,50.293,53.772,-9.338
0.939,-0.017,-0.063,54.077,54.382,-10.681
0.916,-0.029,-0.121,57.739,52.246,-11.414
0.894,-0.044,-0.170,59.204,48.584,-12.756
0.877,-0.072,-0.208,59.143,43.091,-13.977
0.863,-0.110,-0.231,57.312,35.828,-14.587
0.852,-0.131,-0.235,55.176,28.015,-13.306
0.856,-0.136,-0.228,51.880,19.714,-10.132
0.867,-0.151,-0.224,47.119,12.268,-6.714
0.882,-0.158,-0.214,42.358,7.263,-3.418
0.915,-0.120,-0.205,37.292,5.981,-1.160
0.941,-0.092,-0.208,33.264,8.118,0.183
0.943,-0.079,-0.216,31.372,12.085,0.244
0.927,-0.085,-0.244,30.701,16.235,-0.427
0.905,-0.099,-0.267,32.166,19.348,-1.404
0.871,-0.109,-0.316,35.400,20.081,-2.075
0.871,-0.137,-0.364,37.415,20.020,-2.014
0.898,-0.156,-0.393,39.490,16.785,-0.916
0.917,-0.172,-0.392,39.246,10.437,1.953
0.926,-0.168,-0.391,35.645,4.578,5.371
0.926,-0.158,-0.369,29.297,0.732,8.728
0.954,-0.136,-0.338,23.071,-1.648,10.864
0.970,-0.104,-0.303,19.348,-2.380,10.803
0.973,-0.083,-0.254,17.151,-1.648,8.362
0.985,-0.087,-0.235,14.954,1.770,3.845
0.975,-0.119,-0.224,13.428,6.042,-0.488
0.965,-0.144,-0.225,15.747,8.362,-2.625
0.968,-0.171,-0.238,20.508,10.681,-2.808
0.977,-0.191,-0.263,24.963,12.329,-2.136
0.950,-0.190,-0.292,27.588,13.184,-1.404
0.962,-0.182,-0.330,28.015,12.329,0.061
0.960,-0.183,-0.340,27.771,9.888,1.465
0.968,-0.170,-0.326,26.733,5.127,2.136
0.982,-0.160,-0.309,24.841,0.977,2.869
1.004,-0.151,-0.288,22.766,-1.953,3.174
1.027,-0.142,-0.264,19.104,-2.747,2.075
1.024,-0.143,-0.255,13.000,-0.366,0.000
1.015,-0.141,-0.258,8.423,2.686,-1.831
1.002,-0.148,-0.268,8.789,5.188,-2.380
0.987,-0.154,-0.292,10.437,7.324,-3.174
0.982,-0.161,-0.306,10.803,7.812,-4.456
0.976,-0.177,-0.299,10.315,6.165,-5.005
0.970,-0.184,-0.280,7.935,3.967,-4.028
0.976,-0.201,-0.253,5.127,1.892,-2.686
0.977,-0.210,-0.228,2.319,0.183,-1.709
0.966,-0.214,-0.222,0.122,-0.183,0.122
0.966,-0.198,-0.223,-1.648,0.366,2.014
0.970,-0.181,-0.224,-1.587,0.732,3.052
0.969,-0.163,-0.216,0.183,0.732,3.052
0.996,-0.158,-0.210,1.465,0.183,1.892
0.992,-0.155,-0.201,3.479,-1.160,-0.366
0.996,-0.166,-0.180,5.005,-2.686,-2.075
0.997,-0.172,-0.158,3.357,-3.357,-2.625
1.000,-0.178,-0.140,-0.305,-2.808,-3.418
0.992,-0.187,-0.126,-3.357,-0.732,-3.357
0.976,-0.204,-0.125,-4.944,1.831,-2.625
0.949,-0.199,-0.133,-5.127,4.456,-1.770
0.948,-0.193,-0.167,-3.967,5.676,0.061
0.951,-0.187,-0.193,-1.709,4.395,1.526
0.953,-0.184,-0.209,0.061,1.221,2.319
0.967,-0.179,-0.205,-0.244,-1.709,2.625
0.976,-0.175,-0.182,-1.709,-4.883,2.808
0.982,-0.178,-0.145,-2.747,-7.568,3.174
0.980,-0.176,-0.114,-3.357,-8.179,2.625
0.982,-0.177,-0.086,-4.150,-8.179,2.319
0.989,-0.184,-0.064,-4.028,-7.324,2.014
0.990,-0.182,-0.059,-2.502,-4.578,1.587
0.989,-0.180,-0.072,0.122,-1.099,0.671
0.984,-0.168,-0.107,2.747,2.563,0.122
0.978,-0.168,-0.141,4.822,5.188,-0.244
0.969,-0.164,-0.175,4.395,5.615,-0.366
0.964,-0.154,-0.195,2.869,4.456,0.366
0.976,-0.154,-0.208,1.465,2.014,1.160
0.970,-0.155,-0.206,-1.160,-0.488,1.343
0.977,-0.160,-0.185,-3.662,-2.197,1.892
0.977,-0.165,-0.157,-5.127,-3.662,2.258
0.981,-0.175,-0.127,-5.615,-4.517,2.197
0.982,-0.182,-0.104,-5.005,-4.517,1.953
0.988,-0.186,-0.092,-3.662,-3.601,2.136
0.988,-0.189,-0.096,-1.465,-2.075,1.648
0.984,-0.171,-0.122,1.160,-0.366,1.404
0.975,-0.165,-0.160,3.357,0.488,0.916
0.987,-0.160,-0.193,3.906,0.549,0.549
0.977,-0.155,-0.205,1.953,-0.061,0.305
0.983,-0.164,-0.199,-1.770,-0.793,0.488
0.982,-0.166,-0.178,-4.700,-1.526,1.221
0.986,-0.174,-0.160,-7.385,-1.343,2.136
0.983,-0.173,-0.142,-9.583,-0.732,2.747
0.936,-0.347,1.047,116.516,-94.238,0.671
1.214,-0.204,0.605,86.853,-22.156,-13.855
0.933,-0.378,0.377,79.163,9.094,-5.859
0.816,-0.467,0.189,56.213,31.250,-0.122
0.870,-0.357,0.077,31.433,37.964,6.775
0.900,-0.235,0.056,19.226,30.823,12.085
0.993,-0.187,0.022,12.085,23.987,13.062
1.013,-0.178,0.024,8.118,17.456,13.245
1.015,-0.153,0.046,2.930,10.864,10.803
1.046,-0.144,0.079,-4.272,7.690,7.263
1.120,-0.141,0.150,-11.719,5.676,3.113
1.003,-0.193,0.333,-19.165,5.066,1.160
0.975,-0.236,0.216,-23.499,6.165,5.798
0.965,-0.126,0.388,-17.212,23.621,7.935
1.029,-0.159,0.404,-7.996,24.536,5.981
0.959,-0.165,0.354,-3.601,14.221,5.737
1.010,-0.175,0.325,3.479,14.038,5.432
