aX,aY,aZ,gX,gY,gZ
0.825,0.392,0.456,6.104,-1.160,6.042
0.851,0.390,0.472,5.554,-0.671,4.639
0.856,0.393,0.480,4.211,1.160,2.319
0.844,0.399,0.473,2.197,3.906,-0.183
0.821,0.395,0.460,1.282,5.737,-2.014
0.791,0.389,0.453,2.014,6.775,-2.380
0.761,0.379,0.445,3.296,7.324,-2.075
0.744,0.373,0.421,4.333,7.141,-0.854
0.748,0.379,0.400,4.150,5.737,1.221
0.762,0.378,0.394,4.028,3.174,3.662
0.781,0.375,0.399,4.333,0.732,5.859
0.793,0.376,0.410,3.845,-0.916,7.690
0.806,0.386,0.427,2.258,-1.831,8.423
0.817,0.391,0.452,0.366,-2.136,7.996
0.812,0.394,0.482,-0.122,-2.258,7.812
0.803,0.401,0.505,1.953,-1.770,7.812
0.800,0.399,0.529,6.104,-0.549,7.874
0.795,0.398,0.543,11.475,0.854,8.423
0.779,0.411,0.538,17.456,2.441,9.094
0.762,0.426,0.512,22.278,3.967,10.254
0.755,0.427,0.479,23.743,5.676,11.963
0.763,0.414,0.441,22.095,7.202,13.428
0.785,0.403,0.416,19.287,7.690,13.489
0.795,0.384,0.398,16.663,6.348,12.390
0.808,0.375,0.395,14.709,5.798,11.292
0.830,0.374,0.406,12.390,5.493,9.644
0.830,0.359,0.412,9.827,4.700,7.446
0.830,0.358,0.432,7.263,3.967,4.517
0.825,0.357,0.432,7.019,3.845,2.563
0.825,0.349,0.443,7.812,3.967,1.892
0.820,0.338,0.448,8.911,4.578,1.770
0.805,0.331,0.443,9.644,5.249,2.319
0.788,0.318,0.418,9.949,6.104,3.540
0.771,0.326,0.388,9.827,5.737,4.639
0.754,0.346,0.362,9.216,3.296,5.920
0.748,0.359,0.365,8.484,-0.671,8.606
0.762,0.369,0.385,7.202,-3.418,11.536
0.789,0.382,0.403,5.249,-6.042,13.489
1.130,-0.900,-0.816,-77.148,4.700,13.184
1.071,-0.958,-0.974,-76.843,5.005,20.386
1.001,-1.035,-1.123,-70.557,0.671,30.640
1.015,-1.199,-1.396,-61.096,-5.676,40.710
1.044,-1.206,-1.633,-64.209,-21.240,50.659
1.000,-1.120,-1.771,-75.012,-45.410,60.913
0.885,-1.003,-1.828,-95.276,-69.885,67.078
0.725,-0.810,-1.799,-133.118,-94.727,67.932
0.513,-0.530,-1.620,-186.340,-117.981,65.308
0.289,-0.253,-1.369,-244.995,-136.047,62.439
0.102,0.009,-1.110,-298.279,-147.461,64.758
0.035,0.247,-0.797,-343.750,-152.100,71.167
0.128,0.517,-0.520,-379.089,-154.236,78.796
0.176,0.800,-0.290,-403.992,-149.963,84.412
0.258,1.054,-0.005,-418.213,-140.259,88.928
0.351,1.198,0.217,-415.588,-128.723,94.849
0.316,1.304,0.360,-397.156,-115.967,96.985
0.325,1.478,0.454,-368.225,-104.675,97.473
0.352,1.661,0.561,-330.688,-97.839,100.342
0.398,1.834,0.621,-290.588,-95.764,102.173
0.555,1.922,0.711,-255.981,-98.267,103.027
0.697,1.898,0.769,-234.009,-100.525,100.037
0.894,1.811,0.826,-224.731,-97.656,92.102
0.847,1.764,0.827,-222.656,-87.646,85.266
0.706,1.802,0.817,-219.788,-68.542,95.581
0.334,1.672,0.813,-209.473,-39.063,138.672
0.508,1.641,0.824,-197.632,-12.878,149.780
0.708,1.681,0.807,-185.425,-13.550,120.728
0.781,1.629,0.795,-174.438,-19.165,98.633
0.773,1.550,0.758,-159.058,-21.606,78.186
0.798,1.410,0.800,-140.991,-25.391,58.228
0.853,1.207,0.896,-119.080,-28.442,40.833
0.808,1.011,1.026,-91.492,-26.306,25.085
0.745,0.756,1.028,-61.462,-14.282,11.353
0.733,0.750,1.178,-34.973,0.305,5.432
0.720,0.680,1.001,-3.540,25.391,-1.343
0.751,0.635,0.769,14.648,49.988,-5.981
0.775,0.566,0.577,10.925,64.087,-8.972
0.847,0.562,0.355,-5.920,74.890,-12.512
0.919,0.558,0.136,-21.484,84.473,-17.334
0.945,0.508,-0.030,-33.020,86.182,-22.400
0.903,0.420,-0.110,-41.199,74.402,-24.902
0.804,0.321,-0.153,-42.725,48.279,-22.156
0.706,0.255,-0.131,-37.476,16.541,-17.029
0.630,0.261,-0.019,-25.208,-11.536,-10.376
0.647,0.344,0.110,-9.338,-29.724,-2.625
0.690,0.460,0.199,2.991,-35.645,4.578
0.762,0.571,0.251,8.179,-32.776,8.911
0.817,0.634,0.322,5.371,-26.794,9.216
0.862,0.641,0.352,-0.671,-18.799,7.141
0.879,0.631,0.376,-4.944,-9.094,3.906
0.826,0.594,0.370,-5.554,-1.953,0.549
0.779,0.566,0.314,-4.272,3.235,-1.465
0.753,0.550,0.260,-2.808,6.836,-2.258
0.734,0.555,0.216,-1.587,10.010,-1.648
0.753,0.579,0.179,-1.038,12.146,-0.122
0.780,0.597,0.151,-1.038,12.451,1.160
0.814,0.599,0.127,-1.770,10.620,1.587
0.847,0.590,0.125,-3.113,7.446,1.343
0.860,0.571,0.128,-4.089,3.235,0.305
0.857,0.548,0.151,-4.578,-0.061,-1.282
0.846,0.521,0.181,-4.456,-2.014,-2.747
0.818,0.509,0.197,-3.357,-2.197,-3.296
0.797,0.521,0.203,-0.610,-1.587,-2.686
0.792,0.535,0.204,3.357,-1.160,-1.831
0.802,0.541,0.209,6.287,-0.305,-1.343
0.818,0.541,0.203,7.019,1.709,-0.610
0.834,0.547,0.174,5.981,3.845,-0.427
0.845,0.548,0.148,3.784,5.371,-0.977
0.848,0.535,0.117,0.916,5.676,-2.014
0.839,0.524,0.100,-3.174,5.859,-3.235
0.826,0.516,0.095,-7.019,5.371,-4.272
0.810,0.510,0.100,-9.644,4.272,-4.089
0.799,0.504,0.118,-9.460,2.197,-2.991
0.804,0.505,0.144,-6.653,-0.061,-1.709
0.812,0.508,0.165,-2.686,-1.709,-0.122
0.816,0.510,0.185,1.648,-2.380,1.282
0.820,0.521,0.191,4.272,-2.197,2.136
0.822,0.541,0.183,4.395,-1.465,2.747
0.824,0.549,0.182,2.808,-0.671,2.136
0.820,0.542,0.189,0.549,0.000,1.221
0.809,0.539,0.196,-1.892,1.099,0.610
0.813,0.545,0.190,-3.479,2.136,0.793
0.812,0.545,0.180,-3.052,2.197,0.977
0.811,0.543,0.183,-1.343,1.709,1.343
0.809,0.536,0.185,0.000,1.038,1.343
0.807,0.531,0.182,1.160,0.854,1.892
0.807,0.525,0.178,2.014,1.221,2.502
0.808,0.535,0.175,2.136,1.465,2.991
0.810,0.551,0.170,1.648,1.465,3.113
0.812,0.572,0.175,1.099,1.099,2.991
0.814,0.578,0.185,1.099,0.610,2.258
0.820,0.573,0.189,1.343,0.549,1.648
0.827,0.563,0.189,1.892,0.671,0.977
0.833,0.555,0.188,2.625,0.793,0.183
0.834,0.538,0.185,3.296,1.099,-0.854
0.829,0.523,0.179,2.625,2.258,-1.465
0.826,0.511,0.169,0.488,3.601,-1.953
0.811,0.504,0.162,-1.709,4.517,-2.136
0.800,0.512,0.155,-2.563,4.761,-1.587
0.802,0.531,0.151,-1.770,3.784,-0.244
0.810,0.551,0.151,0.183,1.831,0.854
0.822,0.562,0.155,2.014,0.244,1.221
0.833,0.561,0.158,2.563,-0.732,0.549
0.832,0.551,0.168,1.526,-0.610,-0.549
0.831,0.531,0.171,-0.732,0.488,-1.465
0.823,0.514,0.172,-2.747,1.831,-1.953
0.816,0.506,0.171,-3.662,2.625,-1.831
0.806,0.505,0.172,-2.930,2.808,-1.099
0.806,0.519,0.171,-1.343,2.441,0.183
0.808,0.538,0.162,0.366,2.014,1.343
0.813,0.555,0.154,2.014,1.465,2.075
0.820,0.561,0.153,2.319,0.793,1.587
0.821,0.555,0.151,1.709,0.000,0.793
0.815,0.543,0.162,0.732,-0.244,0.122
0.815,0.537,0.167,-0.244,-0.061,0.183
0.821,0.551,0.172,-0.793,-0.244,0.366
0.822,0.601,0.185,-0.305,-1.221,-0.122
0.824,0.610,0.174,1.770,-2.441,-1.709
0.776,-1.243,-0.731,1.099,61.584,10.132
0.702,-1.223,-0.964,12.512,50.293,17.212
0.643,-1.129,-1.126,21.667,25.452,28.503
0.561,-0.963,-1.275,23.682,-8.789,43.945
0.541,-0.749,-1.324,14.771,-47.852,62.439
0.581,-0.557,-1.327,-5.432,-82.336,82.886
0.675,-0.302,-1.274,-36.682,-108.032,105.042
0.760,-0.022,-1.164,-75.317,-122.559,121.521
0.902,0.201,-1.049,-117.249,-124.084,128.174
1.014,0.368,-0.968,-155.762,-116.699,126.038
0.981,0.564,-0.833,-185.791,-109.436,116.455
0.840,0.770,-0.680,-204.224,-109.070,105.530
0.802,0.945,-0.488,-215.881,-111.145,96.252
0.793,1.055,-0.278,-223.511,-113.525,89.478
0.757,1.103,-0.099,-228.882,-117.065,86.365
0.773,1.071,-0.017,-233.521,-121.277,85.205
0.820,1.017,0.065,-237.305,-126.099,85.144
0.787,0.958,0.183,-238.403,-130.310,84.839
0.605,1.005,0.280,-234.070,-135.376,80.505
0.502,1.151,0.398,-223.328,-145.996,77.087
0.505,1.282,0.558,-201.965,-158.936,79.102
0.551,1.316,0.733,-172.791,-172.058,84.656
0.655,1.282,0.888,-146.179,-181.702,90.759
0.762,1.168,1.017,-127.441,-183.167,92.346
0.810,1.085,1.066,-116.882,-175.171,83.984
0.779,1.033,0.979,-111.877,-158.203,62.378
0.723,0.997,1.018,-111.877,-136.780,34.912
0.657,0.926,1.021,-120.544,-119.324,12.634
0.659,0.810,1.074,-126.465,-102.783,1.892
0.716,0.644,1.206,-122.925,-84.229,1.587
0.730,0.442,1.254,-113.037,-71.289,6.042
0.782,0.384,1.135,-96.680,-65.674,10.620
0.878,0.452,1.052,-64.758,-59.753,10.986
0.912,0.501,1.008,-22.522,-55.054,8.118
0.878,0.570,0.982,10.803,-47.424,-0.244
0.806,0.561,0.838,29.236,-34.424,-8.057
0.745,0.505,0.723,33.508,-13.916,-12.329
0.712,0.401,0.586,27.344,6.287,-11.780
0.684,0.338,0.453,13.550,23.010,-9.216
0.670,0.298,0.354,-0.427,33.936,-6.042
0.661,0.282,0.304,-7.202,38.025,-3.174
0.641,0.301,0.281,-7.324,31.982,-1.587
0.632,0.328,0.260,-4.211,17.761,1.709
0.672,0.405,0.311,0.244,-0.549,7.080
0.761,0.466,0.400,5.981,-17.517,11.108
0.853,0.495,0.492,10.925,-27.832,11.597
0.895,0.489,0.576,13.733,-29.602,9.094
0.922,0.445,0.641,14.160,-23.682,4.089
0.921,0.382,0.644,12.207,-12.756,-1.038
0.895,0.331,0.623,9.216,2.014,-4.150
0.876,0.286,0.555,6.165,17.151,-4.761
0.874,0.266,0.488,4.761,27.893,-4.944
0.844,0.250,0.432,6.226,32.410,-4.700
0.796,0.223,0.333,9.399,31.738,-3.357
0.761,0.237,0.259,11.292,24.658,-2.441
0.749,0.256,0.227,11.841,14.099,-0.183
0.744,0.262,0.234,11.414,4.944,4.639
0.757,0.269,0.282,8.606,-2.136,8.301
0.786,0.281,0.345,3.845,-6.958,9.644
0.817,0.301,0.392,-0.854,-7.690,9.644
0.840,0.328,0.427,-3.418,-5.371,8.850
0.869,0.357,0.454,-4.578,-2.441,6.958
0.906,0.380,0.476,-4.150,0.671,4.944
0.913,0.396,0.480,-3.479,3.235,2.014
0.890,0.400,0.470,-2.869,5.127,-1.221
0.864,0.401,0.462,-2.563,6.714,-3.235
0.813,0.359,0.410,-2.258,6.958,-4.333
0.764,0.358,0.392,-2.991,5.432,-4.089
0.754,0.366,0.383,-2.625,1.648,-1.770
0.795,0.339,0.396,0.305,-1.282,2.075
0.820,0.339,0.417,3.479,-4.700,4.272
0.840,0.353,0.429,4.456,-7.141,4.822
0.862,0.346,0.442,4.150,-6.653,5.005
0.872,0.348,0.452,3.174,-3.967,3.052
0.855,0.354,0.456,2.258,-0.366,-0.122
0.828,0.366,0.459,1.343,4.211,-2.441
0.812,0.366,0.469,0.366,7.996,-3.906
0.799,0.367,0.458,-0.061,9.766,-4.150
0.798,0.345,0.435,0.122,11.108,-3.235
0.789,0.328,0.387,0.122,9.827,-2.319
0.804,0.314,0.364,-1.221,6.958,-0.427
0.834,0.314,0.357,-1.221,2.258,2.075
0.848,0.327,0.369,-0.488,-2.563,2.930
0.854,0.336,0.402,0.916,-6.409,2.380
0.843,0.337,0.448,2.136,-7.935,1.282
0.823,0.335,0.476,2.502,-6.104,0.549
0.813,0.334,0.485,1.587,-2.380,0.183
0.809,0.337,0.482,0.916,2.136,-0.305
0.808,0.334,0.460,0.977,6.470,-0.305
0.812,0.348,0.435,0.549,8.667,0.366
0.819,0.357,0.403,0.610,10.010,1.587
0.821,0.372,0.372,0.671,8.423,1.709
0.821,0.376,0.359,0.000,5.066,1.404
0.826,0.374,0.363,-0.183,0.916,1.343
0.840,0.374,0.392,-0.183,-3.113,0.977
0.845,0.365,0.421,0.488,-5.737,0.671
0.846,0.358,0.450,1.465,-6.836,0.549
0.842,0.345,0.468,2.075,-6.165,-0.183
0.840,0.331,0.472,2.258,-3.967,-0.732
0.836,0.320,0.466,1.953,-1.160,-1.160
0.833,0.308,0.455,1.465,1.953,-1.465
0.828,0.308,0.436,0.916,4.822,-1.892
0.812,0.311,0.412,0.732,7.263,-1.831
0.795,0.323,0.385,0.977,7.690,-1.221
0.795,0.340,0.365,1.221,6.104,0.061
0.807,0.349,0.365,0.732,2.930,1.709
0.819,0.360,0.387,-0.916,-0.610,2.258
0.838,0.363,0.417,-2.319,-2.808,2.136
0.849,0.360,0.443,-2.686,-3.418,1.892
0.855,0.353,0.457,-2.686,-2.686,1.099
0.848,0.336,0.457,-1.831,-1.221,0.122
0.836,0.324,0.450,-0.488,0.488,-0.366
0.822,0.319,0.435,0.671,1.831,-0.366
0.814,0.318,0.424,1.404,2.075,0.122
0.815,0.317,0.420,1.587,1.404,0.671
0.814,0.310,0.425,1.709,0.610,0.793
0.815,0.312,0.436,1.221,1.038,1.099
0.818,0.317,0.438,0.488,2.563,1.221
0.819,0.328,0.430,-0.061,4.395,1.221
1.089,-0.891,-0.617,-80.017,-33.264,44.617
1.117,-0.964,-0.630,-89.417,-41.199,52.673
1.095,-1.030,-0.645,-100.342,-45.105,57.495
1.009,-1.024,-0.703,-112.305,-46.143,59.448
0.949,-0.953,-0.753,-124.939,-48.828,60.669
0.876,-0.885,-0.725,-136.963,-53.894,62.256
0.732,-0.786,-0.714,-150.574,-64.758,65.430
0.630,-0.612,-0.686,-166.199,-71.472,67.627
0.562,-0.408,-0.632,-181.702,-77.026,68.420
0.518,-0.199,-0.560,-199.585,-83.862,70.374
0.522,-0.014,-0.477,-218.567,-90.698,73.486
0.477,0.188,-0.333,-235.962,-92.834,74.646
0.388,0.415,-0.242,-248.474,-93.750,76.538
0.334,0.565,-0.140,-257.935,-94.116,79.712
0.337,0.774,0.025,-266.968,-91.187,84.045
0.435,0.930,0.149,-269.592,-86.426,90.332
0.484,1.065,0.253,-266.418,-78.247,95.886
0.536,1.229,0.315,-259.033,-74.707,98.511
0.591,1.360,0.393,-246.155,-75.806,97.534
0.649,1.470,0.443,-228.271,-79.346,94.971
0.765,1.503,0.503,-210.632,-83.679,91.309
0.863,1.450,0.554,-196.716,-84.961,85.205
0.898,1.313,0.586,-190.918,-80.811,75.562
0.890,1.160,0.599,-193.848,-68.481,62.317
0.758,1.106,0.629,-197.632,-50.537,47.119
0.569,1.182,0.571,-191.711,-39.063,38.513
0.503,1.255,0.540,-176.270,-34.180,41.931
0.466,1.347,0.590,-157.959,-23.499,60.486
0.571,1.430,0.664,-136.047,-7.935,84.900
0.672,1.438,0.733,-109.924,-0.244,106.445
0.779,1.418,0.719,-94.727,2.136,114.807
0.885,1.389,0.687,-90.942,4.456,99.243
0.942,1.336,0.691,-90.210,8.972,69.153
0.952,1.226,0.660,-90.515,14.771,41.199
0.934,1.100,0.623,-92.224,22.888,17.212
0.917,0.928,0.604,-91.614,30.884,-3.357
0.916,0.760,0.575,-88.318,37.964,-18.921
0.990,0.535,0.471,-82.336,44.067,-26.917
1.085,0.275,0.292,-70.923,48.462,-25.940
0.922,0.147,0.212,-54.016,45.227,-19.226
0.737,0.099,0.129,-30.884,30.273,-11.719
0.563,0.191,0.064,-4.272,5.737,-5.859
0.546,0.312,0.101,19.775,-22.217,-2.808
0.560,0.416,0.228,37.292,-39.490,2.686
0.690,0.499,0.263,40.100,-45.166,13.245
0.733,0.602,0.320,27.405,-39.429,18.250
0.781,0.699,0.351,8.484,-33.020,16.296
0.847,0.747,0.371,-9.888,-26.123,9.094
0.894,0.749,0.414,-23.315,-18.677,0.427
0.902,0.683,0.430,-28.320,-11.108,-7.141
0.896,0.596,0.422,-26.733,-1.953,-13.733
0.814,0.534,0.402,-21.118,6.531,-17.761
0.734,0.494,0.357,-11.780,13.489,-17.578
0.688,0.483,0.311,-0.183,19.470,-13.245
0.693,0.496,0.257,11.475,24.170,-5.981
0.701,0.528,0.198,20.020,25.635,0.183
0.732,0.572,0.145,24.109,23.987,4.028
0.771,0.607,0.104,23.621,20.142,5.493
0.810,0.628,0.088,18.188,15.076,5.127
0.829,0.629,0.101,9.155,8.789,2.319
0.847,0.596,0.129,-0.305,3.601,-0.977
0.862,0.539,0.168,-6.348,1.587,-3.296
0.855,0.488,0.204,-9.277,2.075,-4.822
0.830,0.462,0.224,-8.606,4.028,-4.761
0.814,0.456,0.223,-4.639,6.470,-2.991
0.808,0.468,0.200,1.953,8.972,-1.160
0.811,0.497,0.166,8.484,11.230,1.099
0.803,0.521,0.133,11.902,12.146,2.441
0.798,0.547,0.107,10.803,11.658,2.686
0.812,0.567,0.096,6.653,9.644,2.380
0.824,0.570,0.105,0.671,5.737,1.770
0.823,0.557,0.130,-4.211,1.343,1.160
0.828,0.542,0.165,-6.836,-1.709,1.038
0.823,0.538,0.186,-6.531,-2.991,0.732
0.818,0.539,0.212,-4.211,-3.296,0.732
0.818,0.536,0.227,-1.160,-2.991,1.770
0.823,0.537,0.225,1.709,-1.892,2.869
0.817,0.536,0.216,4.211,-0.305,3.357
0.807,0.534,0.199,5.188,1.282,3.296
0.804,0.534,0.181,4.211,2.747,3.052
0.804,0.529,0.172,1.709,3.174,2.441
0.802,0.531,0.171,-0.977,3.235,1.892
0.809,0.544,0.172,-2.502,2.747,1.770
0.817,0.556,0.174,-2.502,1.465,1.709
0.822,0.561,0.179,-1.465,0.244,1.221
0.824,0.563,0.186,-0.488,-0.916,0.854
0.825,0.555,0.186,0.061,-1.709,0.427
0.819,0.535,0.193,0.427,-2.014,-0.305
0.811,0.520,0.200,0.610,-1.587,-0.671
0.802,0.513,0.205,0.244,-0.488,-0.061
0.790,0.523,0.204,-0.244,0.183,1.099
0.792,0.541,0.198,0.061,1.099,2.441
0.801,0.555,0.194,1.343,1.282,3.052
0.807,0.565,0.190,1.892,0.977,2.869
0.816,0.569,0.190,1.160,0.610,2.197
0.821,0.566,0.188,0.061,0.244,1.099
0.823,0.554,0.191,-0.366,0.061,0.000
0.817,0.539,0.197,-0.488,0.183,-0.854
0.807,0.533,0.199,-0.549,0.305,-1.099
0.802,0.534,0.194,-0.610,0.488,-1.160
0.798,0.532,0.197,-0.305,0.549,-0.732
0.793,0.536,0.203,0.000,0.610,-0.183
0.794,0.549,0.203,0.183,1.038,0.549
0.804,0.554,0.199,0.610,1.587,1.282
0.813,0.550,0.198,1.221,2.014,1.587
0.812,0.541,0.191,1.221,2.502,1.343
0.817,0.532,0.185,0.244,3.113,1.526
0.821,0.526,0.182,-0.732,3.174,1.404
0.810,0.529,0.181,-0.549,2.625,1.221
0.804,0.540,0.180,0.610,1.892,1.526
0.801,0.554,0.178,1.831,0.916,1.892
0.804,0.568,0.181,2.502,-0.122,1.892
0.809,0.571,0.186,2.014,-0.793,1.526
0.818,0.566,0.192,0.305,-0.977,0.793
0.823,0.556,0.204,-1.709,-0.916,0.122
0.823,0.536,0.208,-2.686,0.366,-0.793
0.812,0.521,0.202,-2.625,1.953,-1.404
0.804,0.514,0.193,-2.014,3.418,-1.099
0.798,0.516,0.182,-0.793,4.150,0.000
0.807,0.883,0.891,-120.728,-127.991,34.912
0.881,0.759,0.876,-112.000,-113.953,26.428
0.858,0.635,0.821,-107.544,-97.229,13.428
0.726,0.596,0.797,-109.314,-79.529,-1.038
0.549,0.624,0.790,-113.159,-64.087,-11.353
0.447,0.660,0.813,-113.281,-54.443,-14.526
0.459,0.660,0.852,-104.736,-48.157,-9.827
0.516,0.632,0.909,-88.928,-43.518,-0.916
0.605,0.594,0.935,-70.801,-44.861,7.996
0.651,0.567,0.934,-52.246,-49.927,14.038
0.676,0.584,0.917,-32.715,-53.223,16.663
0.744,0.554,0.851,-13.184,-56.152,16.785
0.749,0.518,0.828,0.916,-53.833,11.292
0.719,0.453,0.760,11.292,-45.715,4.395
0.639,0.403,0.690,15.503,-29.968,-0.427
0.579,0.414,0.625,12.024,-12.451,-0.549
0.591,0.441,0.542,7.202,3.296,2.747
0.653,0.487,0.441,6.042,13.794,9.705
0.715,0.559,0.372,7.202,14.282,16.907
0.774,0.615,0.333,9.399,6.470,21.545
0.825,0.636,0.344,10.925,-3.906,20.813
0.866,0.631,0.394,10.193,-12.390,14.526
0.875,0.597,0.464,5.920,-15.747,5.310
0.831,0.558,0.523,0.366,-12.512,-3.845
0.795,0.514,0.563,-3.723,-5.859,-10.193
0.773,0.464,0.586,-4.822,1.831,-13.489
0.765,0.421,0.586,-3.235,8.850,-14.282
0.771,0.391,0.543,0.977,13.550,-12.268
0.786,0.386,0.482,7.324,15.869,-9.094
0.797,0.375,0.391,14.221,16.296,-6.042
0.808,0.370,0.274,18.066,13.000,-3.845
0.801,0.386,0.219,16.174,6.592,-3.784
0.784,0.399,0.209,10.803,0.793,-3.601
0.778,0.413,0.239,3.357,-3.906,-2.808
0.791,0.400,0.299,-3.540,-9.155,-2.075
0.785,0.384,0.364,-8.179,-13.428,-1.587
0.781,0.384,0.435,-11.292,-15.991,-1.465
0.771,0.374,0.493,-11.169,-16.785,-1.038
0.766,0.362,0.546,-8.240,-15.747,-0.061
0.768,0.356,0.584,-4.456,-13.245,0.427
0.776,0.361,0.589,-0.793,-8.667,0.671
0.753,0.367,0.580,2.686,-3.784,1.038
0.711,0.398,0.550,4.150,0.244,1.587
0.688,0.421,0.509,4.150,4.944,3.052
0.685,0.436,0.451,3.479,5.920,4.333
0.707,0.446,0.435,2.502,4.028,5.188
0.740,0.449,0.440,3.601,1.221,7.080
0.771,0.454,0.448,5.737,-1.099,9.338
0.807,0.468,0.458,7.385,-2.502,9.521
0.826,0.473,0.471,7.385,-2.625,7.568
0.830,0.463,0.483,5.737,-1.099,4.517
0.819,0.448,0.484,2.869,2.258,0.854
0.798,0.428,0.473,-0.549,6.409,-2.014
0.786,0.401,0.452,-3.174,9.949,-2.930
0.770,0.380,0.430,-3.906,11.536,-2.747
0.756,0.375,0.422,-2.747,11.414,-1.465
0.755,0.381,0.398,-0.122,9.338,1.160
0.761,0.402,0.381,3.052,5.310,2.991
0.764,0.421,0.386,5.005,0.122,4.028
0.779,0.438,0.407,5.249,-2.991,4.639
0.790,0.449,0.438,3.723,-4.517,4.211
0.788,0.461,0.470,1.709,-4.761,2.869
0.783,0.463,0.490,0.549,-3.723,1.221
0.782,0.455,0.504,0.488,-2.014,0.244
0.777,0.440,0.503,0.732,0.244,-0.305
0.774,0.436,0.491,0.732,2.747,-0.244
0.777,0.433,0.470,0.854,4.944,-0.122
0.779,0.433,0.462,0.916,6.104,-0.488
0.769,0.434,0.452,1.282,6.531,-1.099
0.755,0.436,0.434,1.648,6.592,-1.343
0.755,0.442,0.423,1.343,5.615,-1.404
0.769,0.443,0.423,0.671,3.418,-1.221
0.786,0.436,0.430,1.038,1.465,-0.916
0.792,0.422,0.432,1.526,-0.122,-0.854
0.788,0.401,0.443,1.221,-1.160,-1.160
0.790,0.371,0.452,-0.366,-0.732,-1.221
0.782,0.362,0.450,-2.075,1.160,-0.793
0.775,0.379,0.440,-2.502,3.174,-0.061
0.775,0.390,0.426,-1.160,3.418,0.488
0.775,0.402,0.425,1.221,2.869,1.404
0.778,0.414,0.428,2.808,1.282,2.075
0.786,0.424,0.436,2.869,-0.610,1.953
0.788,0.419,0.453,2.502,-1.465,0.977
0.784,0.413,0.463,2.686,-1.099,0.122
0.772,0.403,0.462,2.136,0.305,-0.427
0.755,0.400,0.455,0.671,1.221,-0.244
0.753,0.401,0.454,-1.282,2.075,0.732
0.748,0.402,0.453,-2.563,2.502,1.648
0.748,0.414,0.458,-2.991,2.075,2.747
0.761,0.424,0.463,-3.052,1.953,4.395
0.776,0.437,0.471,-2.747,1.709,5.432
0.797,0.448,0.476,-2.258,2.075,5.188
0.801,0.445,0.468,-1.221,3.174,3.906
0.800,0.442,0.461,-0.122,4.761,2.136
0.798,0.433,0.444,-0.305,6.042,0.122
0.781,0.418,0.430,-0.916,6.470,-1.038
0.763,0.411,0.420,-1.221,6.470,-1.099
0.758,0.411,0.409,-0.854,5.554,-0.610
0.762,0.417,0.402,-0.122,3.540,0.671
0.769,0.430,0.401,0.427,0.977,1.892
0.789,0.439,0.419,0.366,-1.343,2.258
0.805,0.441,0.439,1.099,-2.563,1.343
0.805,0.435,0.451,1.831,-2.563,-0.305
0.795,0.424,0.460,1.404,-1.831,-1.587
0.786,0.408,0.462,0.244,-0.549,-2.258
0.757,0.407,0.463,-1.099,1.526,-2.319
0.743,0.411,0.466,-1.770,2.808,-1.831
0.751,0.423,0.463,-0.854,3.235,-0.305
0.766,0.432,0.453,1.526,3.052,1.160
0.779,0.437,0.448,3.723,2.747,1.831
0.787,0.437,0.438,4.700,2.075,1.648
0.796,0.431,0.432,4.028,1.465,0.732
0.796,0.416,0.429,2.869,1.526,-0.244
0.792,0.409,0.425,1.831,1.831,-1.221
0.776,0.391,0.429,0.732,1.770,-1.770
0.767,0.394,0.431,0.366,1.892,-1.038
0.760,0.403,0.436,-0.061,1.160,0.244
0.768,0.411,0.447,0.366,0.549,1.343
0.775,0.422,0.452,1.282,0.366,2.136
1.028,-0.998,-0.538,-150.269,-6.897,45.227
0.944,-1.001,-0.591,-169.495,-1.770,45.288
0.824,-0.891,-0.589,-184.387,0.244,44.861
0.670,-0.695,-0.607,-193.298,0.793,46.997
0.565,-0.486,-0.593,-199.768,-5.676,55.908
0.492,-0.248,-0.552,-205.811,-21.362,68.909
0.535,-0.032,-0.485,-210.632,-40.283,82.764
0.619,0.136,-0.412,-213.623,-59.265,93.262
0.713,0.266,-0.305,-219.116,-73.669,98.877
0.737,0.413,-0.185,-228.210,-80.750,98.206
0.690,0.583,-0.083,-239.441,-79.163,89.539
0.631,0.779,0.016,-247.437,-71.716,76.416
0.607,0.967,0.112,-249.268,-63.599,67.261
0.627,1.096,0.205,-243.347,-56.274,65.674
0.678,1.143,0.250,-230.164,-50.964,68.420
0.775,1.137,0.275,-215.454,-45.959,70.557
0.837,1.092,0.264,-201.782,-39.124,70.618
0.849,1.055,0.257,-190.918,-31.799,66.406
0.672,1.111,0.277,-180.908,-26.794,59.448
0.546,1.215,0.253,-168.823,-29.968,57.251
0.585,1.303,0.274,-153.870,-42.175,65.247
0.598,1.381,0.349,-135.498,-52.185,84.045
0.615,1.457,0.384,-116.882,-59.998,109.253
0.626,1.405,0.423,-104.492,-54.626,140.442
0.800,1.297,0.502,-102.539,-28.198,153.320
0.881,1.318,0.568,-115.601,-11.597,133.972
0.910,1.290,0.562,-134.583,-2.075,108.459
0.960,1.232,0.555,-147.766,5.127,80.444
0.910,1.206,0.558,-150.330,5.371,56.335
0.947,1.151,0.571,-140.442,3.723,38.452
0.975,1.058,0.586,-120.117,-5.127,25.940
0.944,0.949,0.545,-94.849,-13.123,17.395
0.954,0.849,0.509,-70.374,-8.728,6.348
