aX,aY,aZ,gX,gY,gZ
0.704,-0.431,-0.447,13.123,-37.842,-11.902
0.635,-0.435,-0.454,8.179,-19.531,-16.785
0.568,-0.448,-0.500,8.728,-2.686,-17.822
0.513,-0.468,-0.575,13.000,9.399,-17.456
0.458,-0.503,-0.672,18.066,14.893,-14.465
0.427,-0.515,-0.750,20.569,17.944,-9.094
0.458,-0.501,-0.790,19.226,21.484,-2.625
0.537,-0.453,-0.800,15.991,21.667,4.028
0.630,-0.387,-0.780,13.672,18.494,8.789
0.685,-0.365,-0.771,12.451,12.817,8.484
0.699,-0.380,-0.753,9.766,7.385,4.700
0.696,-0.408,-0.717,5.493,5.066,-0.488
0.667,-0.459,-0.675,2.563,4.639,-5.371
0.624,-0.522,-0.663,2.075,4.517,-8.911
0.591,-0.562,-0.646,2.808,5.737,-9.155
0.582,-0.582,-0.643,3.052,8.362,-6.714
0.579,-0.587,-0.645,4.211,10.620,-3.235
0.582,-0.554,-0.665,4.883,12.695,1.099
0.598,-0.508,-0.686,6.104,14.221,5.005
0.616,-0.450,-0.709,7.629,14.038,7.690
0.649,-0.390,-0.735,9.033,12.817,9.583
0.687,-0.354,-0.753,9.216,10.803,8.850
0.707,-0.339,-0.754,7.507,6.592,5.920
0.701,-0.347,-0.740,5.188,2.197,1.526
0.667,-0.381,-0.720,4.089,-0.366,-3.113
0.622,-0.414,-0.705,3.052,-1.221,-6.104
0.587,-0.443,-0.681,2.747,-0.610,-6.531
0.565,-0.462,-0.661,2.686,0.549,-5.127
0.560,-0.469,-0.646,2.747,1.404,-2.747
0.570,-0.442,-0.629,2.930,2.441,0.000
0.595,-0.428,-0.640,4.333,3.052,2.808
0.618,-0.427,-0.668,6.042,3.357,4.089
0.633,-0.439,-0.701,6.775,3.357,4.150
0.649,-0.449,-0.725,5.432,4.028,2.441
0.664,-0.453,-0.731,3.662,4.395,0.244
0.653,-0.440,-0.734,2.136,3.662,-1.221
0.641,-0.435,-0.733,1.587,2.747,-1.953
0.628,-0.431,-0.732,1.221,2.380,-1.892
0.613,-0.422,-0.726,0.671,2.441,-1.709
0.599,-0.417,-0.711,-0.366,3.113,-1.465
0.590,-0.414,-0.696,-1.099,4.089,-0.732
0.588,-0.419,-0.686,-0.671,4.333,0.488
0.597,-0.432,-0.676,0.732,3.235,1.282
0.608,-0.442,-0.667,2.808,1.038,1.587
0.621,-0.450,-0.664,5.432,-0.977,2.380
0.625,-0.446,-0.671,7.507,-2.014,2.502
0.628,-0.426,-0.679,8.240,-1.709,2.502
0.641,-0.424,-0.694,8.240,-0.244,1.709
0.633,-0.406,-0.709,7.324,1.709,-0.610
0.618,-0.405,-0.722,6.287,3.723,-2.441
0.596,-0.410,-0.737,5.493,4.883,-2.930
0.580,-0.411,-0.745,4.395,5.310,-3.052
0.576,-0.420,-0.740,3.235,5.737,-2.563
0.575,-0.423,-0.739,2.502,6.470,-1.648
0.585,-0.445,-0.737,1.587,6.775,-0.793
0.587,-0.455,-0.731,0.671,6.714,-0.366
0.586,-0.454,-0.718,-0.244,6.104,0.061
0.589,-0.442,-0.705,-0.977,6.104,0.916
0.597,-0.428,-0.694,-0.854,6.042,2.197
0.607,-0.412,-0.681,-0.122,5.127,2.991
0.609,-0.391,-0.672,0.977,3.296,2.747
0.604,-0.385,-0.681,3.052,1.892,1.953
0.599,-0.404,-0.700,5.127,0.916,1.282
0.595,-0.416,-0.720,5.432,0.916,0.305
0.606,-0.422,-0.730,5.005,1.404,-0.244
0.608,-0.439,-0.743,4.700,1.465,-0.732
0.604,-0.448,-0.747,4.089,1.038,-1.099
0.606,-0.455,-0.750,2.991,1.038,-0.244
0.609,-0.454,-0.746,2.014,0.977,0.977
0.612,-0.444,-0.733,0.916,0.732,2.014
0.614,-0.427,-0.714,0.305,0.549,2.991
0.620,-0.410,-0.699,0.427,0.732,3.662
0.630,-0.418,-0.687,0.916,0.732,3.052
0.630,-0.424,-0.677,1.587,0.732,2.502
0.635,-0.418,-0.678,2.686,0.793,2.258
0.642,-0.416,-0.690,3.784,1.282,1.648
0.645,-0.413,-0.709,5.127,1.526,0.916
0.647,-0.407,-0.726,5.798,1.526,0.122
0.648,-0.409,-0.741,5.310,1.831,-1.038
1.590,0.546,0.703,143.860,86.792,28.870
1.796,0.692,0.601,163.086,79.224,24.963
1.891,0.965,0.373,179.932,76.538,11.536
2.021,1.130,0.224,193.420,81.909,-10.315
2.087,1.210,-0.062,202.820,86.243,-39.124
2.042,1.218,-0.275,205.627,96.680,-73.242
1.892,1.177,-0.516,203.491,108.459,-108.276
1.707,1.153,-0.744,202.026,118.591,-137.268
1.509,1.076,-0.948,200.989,123.596,-155.396
1.319,0.956,-1.074,198.730,117.432,-165.710
1.064,0.877,-1.235,197.144,98.328,-171.875
0.734,0.792,-1.511,203.247,77.820,-177.002
0.434,0.631,-1.848,214.722,69.580,-178.101
0.231,0.425,-2.205,216.614,71.899,-173.462
0.099,0.187,-2.482,201.721,72.571,-164.612
0.042,0.006,-2.519,172.424,57.434,-158.020
-0.007,-0.083,-2.345,134.338,28.992,-156.982
-0.074,-0.139,-2.064,105.530,-7.629,-157.410
-0.145,-0.176,-1.823,90.515,-48.767,-147.583
-0.206,-0.218,-1.581,82.214,-80.139,-130.432
-0.242,-0.227,-1.407,78.308,-95.764,-113.953
-0.311,-0.265,-1.302,77.271,-97.656,-99.426
-0.459,-0.378,-1.301,76.721,-90.027,-91.187
-0.608,-0.613,-1.344,69.458,-73.181,-89.050
-0.714,-0.834,-1.391,53.467,-47.119,-85.999
-0.617,-1.008,-1.391,32.837,-16.541,-72.937
-0.314,-1.084,-1.274,11.963,5.005,-45.776
0.045,-0.888,-1.052,-5.188,8.728,-13.855
0.346,-0.675,-0.916,-9.277,-1.953,12.756
0.599,-0.516,-0.785,-0.122,-18.616,29.236
0.773,-0.407,-0.698,10.498,-34.485,33.142
0.897,-0.330,-0.621,15.686,-42.969,26.917
0.953,-0.318,-0.546,14.038,-40.894,15.076
0.947,-0.354,-0.490,7.019,-29.541,1.099
0.902,-0.413,-0.450,0.122,-13.550,-11.658
0.836,-0.446,-0.427,-3.418,1.709,-20.264
0.751,-0.456,-0.433,-2.563,11.353,-23.315
0.680,-0.462,-0.480,3.479,15.564,-23.682
0.582,-0.471,-0.561,12.878,16.235,-21.362
0.516,-0.484,-0.646,19.897,16.418,-17.273
0.500,-0.472,-0.709,21.179,18.005,-10.132
0.545,-0.418,-0.729,18.555,20.081,-2.441
0.621,-0.360,-0.718,15.259,19.531,3.845
0.696,-0.345,-0.710,14.587,15.747,6.104
0.703,-0.343,-0.720,14.709,10.925,3.479
0.710,-0.373,-0.700,12.634,7.996,0.122
0.696,-0.420,-0.676,8.972,7.568,-3.113
0.665,-0.442,-0.649,4.944,9.705,-6.348
0.642,-0.462,-0.629,3.052,13.000,-8.545
0.619,-0.476,-0.629,3.540,14.954,-8.850
0.601,-0.485,-0.633,5.066,15.991,-7.874
0.586,-0.479,-0.639,6.348,16.968,-6.531
0.583,-0.470,-0.650,7.996,16.968,-4.944
0.582,-0.466,-0.674,9.460,16.357,-2.991
0.586,-0.461,-0.688,9.644,16.296,-1.160
0.605,-0.454,-0.700,9.094,16.235,1.526
0.622,-0.444,-0.715,8.972,15.747,3.906
0.642,-0.433,-0.726,8.423,15.076,5.249
0.659,-0.419,-0.731,7.019,13.855,5.859
0.664,-0.406,-0.732,5.432,11.658,5.493
0.661,-0.404,-0.729,3.357,9.399,3.967
0.653,-0.404,-0.722,1.282,7.446,2.563
0.649,-0.401,-0.703,-0.549,6.165,1.709
0.649,-0.409,-0.682,-2.014,4.822,1.404
0.656,-0.420,-0.660,-2.075,2.441,1.465
0.662,-0.421,-0.642,-0.854,-0.427,2.014
0.672,-0.423,-0.634,0.610,-2.319,2.441
0.678,-0.420,-0.628,2.747,-4.028,3.174
0.682,-0.418,-0.624,4.883,-5.188,3.479
0.679,-0.415,-0.626,6.531,-5.737,3.540
0.686,-0.411,-0.640,7.141,-4.822,3.479
0.694,-0.406,-0.649,7.202,-3.113,2.808
0.695,-0.395,-0.659,6.897,-1.648,1.526
0.701,-0.389,-0.672,7.385,-0.305,0.671
0.694,-0.394,-0.690,8.240,0.183,-0.427
0.691,-0.409,-0.703,8.301,0.000,-1.648
0.683,-0.418,-0.706,7.690,-0.549,-2.197
0.680,-0.414,-0.707,6.958,-0.366,-2.441
0.682,-0.410,-0.710,6.836,0.122,-2.808
0.681,-0.411,-0.716,7.141,0.488,-3.296
0.677,-0.402,-0.711,6.531,0.916,-3.662
0.667,-0.396,-0.708,5.493,1.160,-4.028
0.668,-0.391,-0.705,5.127,1.404,-4.395
0.651,-0.393,-0.703,5.493,1.465,-4.456
0.638,-0.395,-0.715,4.700,2.014,-4.700
0.634,-0.405,-0.721,4.150,2.319,-4.517
0.627,-0.409,-0.715,2.991,2.258,-4.028
0.624,-0.419,-0.706,1.709,2.563,-3.540
0.618,-0.416,-0.701,1.343,2.563,-2.930
0.616,-0.408,-0.699,1.648,2.441,-2.136
0.614,-0.402,-0.701,1.404,2.197,-1.587
0.615,-0.394,-0.703,1.099,2.441,-0.671
0.615,-0.388,-0.698,0.061,3.418,-0.061
0.623,-0.387,-0.693,-0.366,3.784,0.427
0.633,-0.389,-0.691,-0.122,2.747,0.793
0.643,-0.397,-0.685,0.122,0.916,1.343
0.651,-0.406,-0.679,0.427,-0.610,1.587
0.653,-0.407,-0.675,1.343,-1.892,1.953
0.663,-0.410,-0.673,1.892,-1.953,2.502
0.669,-0.411,-0.673,1.648,-0.916,2.502
0.673,-0.402,-0.669,1.099,0.549,2.136
0.670,-0.394,-0.665,0.732,1.953,1.526
0.667,-0.391,-0.666,0.854,2.747,0.854
0.663,-0.391,-0.678,1.953,2.563,0.122
0.655,-0.396,-0.689,3.296,1.526,-0.793
0.648,-0.399,-0.701,3.845,0.305,-0.977
0.645,-0.400,-0.703,4.395,-0.732,-1.038
0.642,-0.405,-0.703,4.456,-1.709,-1.038
0.640,-0.398,-0.699,4.211,-2.319,-1.099
0.641,-0.391,-0.698,4.456,-2.380,-0.549
0.639,-0.395,-0.701,4.639,-1.953,-0.305
0.633,-0.393,-0.704,3.845,-1.038,-0.122
0.631,-0.388,-0.702,2.441,0.854,0.000
0.631,-0.393,-0.701,1.587,2.625,0.244
0.631,-0.400,-0.701,0.977,3.418,0.183
0.636,-0.404,-0.707,1.526,3.601,0.977
0.650,-0.413,-0.708,2.075,3.113,1.648
0.659,-0.408,-0.712,2.258,2.380,2.014
0.666,-0.398,-0.714,2.258,1.221,2.441
0.659,-0.799,1.130,28.381,1.343,27.954
0.703,-0.748,1.177,33.264,20.752,36.560
0.803,-0.529,1.213,37.720,46.448,47.241
1.031,-0.289,1.205,49.866,75.378,57.739
1.305,-0.114,1.116,70.190,98.633,62.744
1.586,0.093,1.028,95.703,108.765,58.289
1.785,0.277,0.889,119.873,104.370,45.349
1.899,0.409,0.752,141.846,91.675,24.841
1.963,0.515,0.637,157.532,80.078,-1.526
2.054,0.679,0.544,167.114,73.608,-27.466
2.119,0.914,0.432,176.819,72.205,-49.744
2.173,1.103,0.268,191.162,74.158,-66.589
2.180,1.184,0.058,210.388,80.383,-80.627
2.064,1.308,-0.283,228.149,81.726,-104.004
1.924,1.368,-0.660,242.432,89.600,-128.174
1.695,1.337,-1.139,250.610,107.300,-149.536
1.447,1.151,-1.609,247.986,126.465,-171.448
1.159,0.923,-2.035,230.591,134.521,-194.336
0.900,0.688,-2.229,196.777,124.573,-213.501
0.683,0.535,-2.203,154.907,91.736,-226.868
0.460,0.478,-1.966,120.544,39.063,-230.957
0.222,0.486,-1.713,108.215,-21.729,-223.083
-0.002,0.459,-1.667,116.272,-72.021,-210.510
-0.268,0.254,-1.691,134.583,-95.459,-197.388
-0.473,0.131,-1.788,143.860,-93.994,-181.396
-0.615,-0.032,-1.993,131.165,-69.519,-167.175
-0.578,-0.149,-2.121,104.858,-33.997,-153.503
-0.469,-0.226,-2.125,74.829,-8.972,-137.207
-0.414,-0.242,-2.047,49.500,-7.874,-120.972
-0.523,-0.265,-1.919,37.659,-28.625,-112.061
-0.905,-0.431,-1.805,40.588,-62.927,-115.540
-1.462,-0.823,-1.769,44.739,-94.910,-129.517
-1.606,-1.275,-1.672,35.400,-101.990,-138.489
-1.219,-1.406,-1.353,2.441,-78.186,-105.530
-0.664,-1.088,-0.951,-38.879,-44.067,-33.508
-0.181,-0.761,-0.691,-49.927,-22.644,26.794
0.271,-0.590,-0.570,-25.085,-21.790,55.725
0.539,-0.481,-0.578,4.761,-33.386,59.021
0.795,-0.453,-0.492,19.104,-46.997,49.255
0.882,-0.407,-0.492,16.296,-61.157,31.494
0.888,-0.379,-0.411,5.981,-61.035,13.550
0.841,-0.415,-0.341,-1.343,-50.537,-0.793
0.765,-0.497,-0.310,-3.174,-34.363,-12.939
0.677,-0.556,-0.328,-1.343,-16.418,-23.132
0.607,-0.598,-0.362,2.014,-0.793,-29.358
0.528,-0.616,-0.423,7.507,9.949,-29.968
0.475,-0.611,-0.499,13.245,16.479,-26.245
0.465,-0.589,-0.575,18.127,19.409,-18.616
0.493,-0.545,-0.637,21.545,18.555,-8.728
0.541,-0.474,-0.686,24.048,14.099,0.427
0.597,-0.416,-0.724,27.527,8.423,6.836
0.639,-0.398,-0.774,31.372,2.563,8.972
0.660,-0.404,-0.822,31.555,-0.488,6.226
0.652,-0.440,-0.853,26.855,0.061,0.244
0.620,-0.489,-0.853,18.616,2.747,-7.019
0.573,-0.545,-0.832,10.254,6.287,-13.916
0.539,-0.597,-0.803,4.395,9.644,-18.005
0.521,-0.634,-0.776,1.038,11.658,-18.738
0.509,-0.669,-0.752,-0.549,11.841,-17.822
0.500,-0.673,-0.731,-1.160,10.620,-15.503
0.495,-0.666,-0.709,-1.038,10.132,-12.024
0.499,-0.645,-0.694,-0.305,10.132,-8.057
0.501,-0.610,-0.685,0.916,9.888,-4.639
0.509,-0.578,-0.679,2.014,10.071,-2.319
0.521,-0.549,-0.676,2.502,9.949,-1.282
0.523,-0.533,-0.675,2.747,8.423,-1.526
0.507,-0.539,-0.675,2.869,6.104,-2.197
0.493,-0.556,-0.680,2.930,4.395,-2.258
0.485,-0.556,-0.684,2.625,4.089,-1.099
0.500,-0.547,-0.686,2.380,4.211,1.221
0.525,-0.538,-0.682,2.258,4.211,3.357
0.540,-0.526,-0.675,2.502,2.808,4.517
0.549,-0.514,-0.665,2.808,0.732,5.127
0.556,-0.510,-0.655,2.991,-0.549,5.188
0.563,-0.512,-0.645,3.418,-1.404,4.639
0.572,-0.517,-0.640,3.662,-1.343,4.089
0.578,-0.529,-0.638,4.089,-1.099,3.174
0.579,-0.544,-0.638,4.456,-1.221,2.441
0.579,-0.550,-0.641,5.005,-1.587,2.319
0.583,-0.544,-0.646,5.249,-1.404,2.502
0.586,-0.531,-0.661,6.226,-1.282,2.747
0.587,-0.521,-0.680,7.080,-0.916,2.686
0.585,-0.512,-0.702,7.507,-0.549,1.953
0.580,-0.511,-0.715,7.080,-0.732,0.854
0.575,-0.521,-0.716,5.676,-0.854,-0.488
0.567,-0.537,-0.708,4.028,-1.343,-1.709
0.553,-0.542,-0.699,3.479,-1.892,-2.014
0.546,-0.544,-0.693,3.662,-2.075,-1.526
0.548,-0.544,-0.687,3.723,-1.770,-0.732
0.550,-0.536,-0.681,3.235,-1.160,0.000
0.552,-0.529,-0.671,2.686,-0.061,0.366
0.551,-0.524,-0.664,2.686,0.610,-0.061
0.545,-0.518,-0.664,3.235,0.854,0.000
0.543,-0.525,-0.670,3.967,1.404,0.305
0.548,-0.538,-0.674,4.517,1.831,0.366
0.552,-0.540,-0.677,4.456,2.197,0.549
0.558,-0.540,-0.688,4.761,2.258,0.793
0.567,-0.541,-0.697,4.700,2.502,0.549
0.569,-0.535,-0.700,4.456,2.380,0.549
0.564,-0.523,-0.700,4.333,2.441,0.427
0.563,-0.515,-0.703,4.150,3.052,0.427
0.564,-0.503,-0.710,3.662,3.723,0.244
0.562,-0.496,-0.710,2.930,3.662,-0.488
0.553,-0.495,-0.704,2.014,2.747,-1.282
0.546,-0.505,-0.695,2.136,1.648,-1.404
0.547,-0.521,-0.692,2.625,0.732,-0.916
0.553,-0.535,-0.695,3.113,0.488,-0.122
0.560,-0.536,-0.693,3.113,0.793,0.671
0.564,-0.529,-0.693,2.869,0.916,1.282
0.564,-0.524,-0.695,2.747,1.160,1.343
0.566,-0.516,-0.703,3.113,1.404,1.587
0.565,-0.507,-0.710,3.235,1.587,1.465
0.562,-0.500,-0.715,2.930,1.648,0.977
0.559,-0.500,-0.717,2.686,1.404,0.305
0.557,-0.504,-0.716,2.258,0.793,-0.183
0.553,-0.510,-0.711,1.953,0.122,-0.854
0.550,-0.518,-0.706,1.953,-0.366,-0.793
0.550,-0.526,-0.699,1.709,-0.305,-0.427
0.550,-0.524,-0.689,1.160,0.000,-0.061
0.579,-0.859,1.269,11.475,29.785,23.193
0.592,-0.823,1.432,24.048,33.569,32.104
0.601,-0.651,1.496,43.640,35.950,44.189
0.688,-0.622,1.561,65.918,42.847,58.228
0.740,-0.513,1.540,90.576,47.180,67.139
0.809,-0.362,1.519,111.694,50.049,70.740
0.923,-0.109,1.493,129.395,55.969,73.181
1.084,0.225,1.394,148.499,65.430,72.205
1.378,0.528,1.212,174.072,78.979,66.589
1.693,0.901,0.952,196.472,97.351,53.040
2.090,1.254,0.621,212.585,119.324,30.457
2.367,1.504,0.244,226.196,136.353,-4.944
2.483,1.523,-0.077,235.840,143.799,-50.598
2.478,1.486,-0.335,234.802,134.277,-96.008
2.269,1.496,-0.622,229.980,113.464,-132.874
1.908,1.443,-1.077,239.380,95.886,-162.109
1.560,1.191,-1.591,260.071,95.703,-180.847
1.228,0.908,-2.065,268.188,107.849,-193.176
0.963,0.638,-2.375,250.732,111.694,-200.684
0.733,0.386,-2.427,212.280,96.863,-207.703
0.444,0.250,-2.304,172.546,60.730,-214.233
-0.009,0.219,-2.071,146.729,11.047,-210.876
-0.113,0.046,-2.023,135.803,-29.480,-199.219
-0.217,-0.026,-1.899,129.944,-54.138,-182.373
-0.431,-0.014,-1.911,114.685,-61.401,-164.612
-0.516,-0.121,-1.958,107.178,-47.180,-150.940
-0.544,-0.213,-1.989,93.872,-28.992,-136.841
-0.583,-0.275,-1.976,74.646,-20.874,-122.192
-0.748,-0.363,-1.921,60.974,-25.879,-109.924
-1.011,-0.593,-1.877,55.969,-42.786,-106.018
-1.236,-0.901,-1.778,49.316,-59.082,-103.638
-1.155,-1.076,-1.599,32.043,-63.293,-89.294
-0.757,-1.017,-1.303,8.545,-54.871,-52.551
-0.238,-0.809,-1.006,-8.362,-48.523,-8.484
0.179,-0.567,-0.794,-9.399,-54.199,19.653
0.474,-0.451,-0.671,3.601,-62.683,29.297
0.679,-0.420,-0.605,16.479,-68.115,27.039
0.823,-0.409,-0.447,19.775,-66.406,18.616
0.879,-0.420,-0.403,15.808,-66.162,9.033
0.874,-0.421,-0.331,10.193,-57.556,-1.099
0.819,-0.446,-0.296,7.141,-41.626,-9.827
0.738,-0.488,-0.293,6.653,-21.545,-17.700
0.632,-0.516,-0.336,7.935,-2.686,-25.024
0.534,-0.544,-0.403,10.437,12.573,-29.419
0.434,-0.574,-0.495,15.198,23.071,-30.029
0.363,-0.612,-0.600,20.203,28.198,-26.306
0.340,-0.628,-0.688,22.644,29.541,-17.517
0.385,-0.602,-0.758,22.827,27.100,-5.859
0.479,-0.541,-0.789,22.339,21.973,5.676
0.579,-0.475,-0.811,22.461,14.343,14.160
0.671,-0.448,-0.838,22.766,5.615,17.822
0.723,-0.439,-0.833,18.921,-2.380,15.442
0.722,-0.439,-0.801,12.512,-7.202,8.179
0.676,-0.480,-0.759,7.446,-7.629,-0.854
0.608,-0.552,-0.724,3.845,-4.822,-8.728
0.544,-0.614,-0.692,0.061,0.305,-13.916
0.503,-0.646,-0.659,-2.441,6.897,-14.648
0.486,-0.654,-0.631,-2.014,12.024,-12.878
0.487,-0.656,-0.624,1.709,13.733,-8.850
0.510,-0.651,-0.633,6.287,12.939,-4.089
0.538,-0.618,-0.640,10.010,10.315,0.305
0.560,-0.576,-0.645,12.451,6.958,4.089
0.584,-0.534,-0.648,15.259,4.456,6.409
0.602,-0.502,-0.671,16.846,2.502,7.385
0.622,-0.485,-0.690,16.296,1.404,6.714
0.626,-0.466,-0.708,13.794,1.099,4.089
0.618,-0.461,-0.716,10.620,1.343,0.244
0.596,-0.472,-0.723,7.324,2.258,-3.357
0.569,-0.494,-0.722,5.188,3.052,-5.188
0.549,-0.508,-0.717,3.479,3.601,-5.676
0.541,-0.519,-0.707,2.625,3.784,-4.822
0.551,-0.534,-0.695,2.686,2.991,-3.479
0.567,-0.540,-0.677,3.113,0.854,-1.892
0.590,-0.543,-0.655,3.967,-1.953,-0.549
0.606,-0.527,-0.636,5.920,-4.822,0.977
0.620,-0.507,-0.626,7.935,-6.775,1.709
0.625,-0.502,-0.626,10.132,-7.996,1.831
0.615,-0.495,-0.635,12.024,-8.484,0.977
0.600,-0.495,-0.649,12.878,-7.629,-0.427
0.587,-0.500,-0.674,12.329,-5.737,-1.709
0.582,-0.503,-0.700,11.169,-3.174,-2.258
0.584,-0.507,-0.719,8.362,-0.366,-3.296
0.579,-0.510,-0.724,5.371,1.404,-4.517
0.566,-0.512,-0.731,3.052,2.075,-5.127
0.557,-0.517,-0.730,1.709,2.258,-5.005
0.552,-0.515,-0.725,0.610,2.136,-4.150
0.551,-0.510,-0.717,0.244,1.709,-2.869
0.557,-0.510,-0.705,0.000,1.038,-2.014
0.564,-0.512,-0.689,0.000,0.610,-1.221
0.572,-0.520,-0.674,0.305,0.305,-0.610
0.574,-0.520,-0.659,0.671,-0.244,-0.488
0.575,-0.518,-0.657,1.160,-0.183,-0.977
0.568,-0.517,-0.665,2.075,0.427,-0.977
0.555,-0.516,-0.678,2.197,1.770,-1.343
0.547,-0.511,-0.692,1.770,3.723,-1.770
0.541,-0.512,-0.701,1.038,5.310,-1.953
0.538,-0.513,-0.700,0.122,5.981,-2.319
0.536,-0.517,-0.695,-0.183,5.615,-2.258
0.539,-0.513,-0.692,0.549,5.005,-0.977
0.550,-0.510,-0.695,1.343,4.395,0.732
0.561,-0.503,-0.703,1.831,3.479,2.136
0.578,-0.496,-0.703,1.526,3.113,3.052
0.594,-0.490,-0.696,0.916,3.113,3.357
0.604,-0.494,-0.695,0.610,2.563,2.930
0.603,-0.502,-0.693,0.793,1.648,1.587
0.589,-0.511,-0.691,0.732,1.099,0.061
0.577,-0.519,-0.691,0.732,0.977,-0.671
0.565,-0.521,-0.688,0.305,0.793,-0.793
0.556,-0.515,-0.684,0.183,0.977,-0.610
0.555,-0.515,-0.679,0.366,0.854,0.061
0.549,-0.506,-0.678,0.916,0.366,1.099
0.546,-0.501,-0.678,1.343,0.244,1.831
0.553,-0.501,-0.681,1.709,0.732,2.686
0.562,-0.503,-0.684,1.770,1.648,3.113
0.572,-0.507,-0.684,1.343,2.258,2.930
0.578,-0.508,-0.687,0.916,2.441,2.747
0.583,-0.509,-0.684,0.793,2.380,2.869
0.591,-0.505,-0.683,0.549,2.258,2.502
0.594,-0.500,-0.680,0.732,1.526,1.465
1.626,0.264,0.658,148.071,76.050,13.123
1.745,0.328,0.541,158.752,69.336,9.949
1.900,0.457,0.462,162.842,58.105,2.014
2.015,0.638,0.425,164.917,42.908,-16.357
2.013,0.829,0.320,167.664,22.766,-42.419
2.022,0.837,0.325,173.035,23.621,-64.758
2.035,0.954,0.376,178.650,39.490,-89.783
2.043,1.123,0.297,188.538,52.124,-113.159
1.931,1.254,0.055,206.116,66.162,-129.333
1.716,1.243,-0.416,226.868,76.843,-141.418
1.435,1.157,-0.988,244.324,91.797,-156.067
1.232,0.985,-1.579,252.808,111.389,-169.617
1.073,0.732,-1.994,246.094,116.577,-180.847
0.915,0.571,-2.146,218.506,92.834,-193.115
0.737,0.510,-2.006,181.030,45.227,-204.224
0.492,0.535,-1.703,154.419,-10.681,-208.374
0.153,0.632,-1.827,146.912,-48.401,-207.092
-0.231,0.333,-1.727,159.790,-51.453,-202.087
-0.366,0.223,-1.992,153.748,-24.536,-189.575
-0.484,0.061,-2.182,135.010,8.362,-176.514
-0.498,-0.105,-2.245,114.990,21.362,-165.527
-0.505,-0.270,-2.159,93.689,9.888,-153.442
-0.520,-0.330,-2.007,76.477,-18.188,-136.169
-0.601,-0.345,-1.878,71.045,-49.927,-117.615
-0.752,-0.444,-1.741,73.364,-72.205,-102.173
-0.937,-0.595,-1.625,68.726,-84.595,-91.980
-0.986,-0.751,-1.498,50.903,-79.773,-83.496
-0.749,-0.860,-1.292,24.658,-56.152,-67.810
-0.355,-0.757,-1.020,0.000,-30.884,-42.664
0.057,-0.629,-0.798,-9.644,-19.836,-17.700
0.360,-0.548,-0.642,-3.113,-26.611,-2.136
0.608,-0.561,-0.524,9.399,-38.452,2.991
0.698,-0.548,-0.454,16.907,-44.739,2.930
0.768,-0.527,-0.396,17.029,-46.265,0.366
0.792,-0.499,-0.375,14.587,-45.959,-2.869
0.816,-0.463,-0.374,12.146,-33.264,-5.005
0.807,-0.448,-0.383,10.742,-18.738,-6.531
0.785,-0.435,-0.408,11.597,-6.897,-10.315
0.725,-0.436,-0.447,14.709,0.305,-15.503
0.643,-0.454,-0.487,19.592,4.700,-17.639
0.558,-0.489,-0.542,24.475,7.080,-17.090
0.481,-0.515,-0.617,27.954,10.620,-14.587
0.453,-0.541,-0.696,28.198,16.357,-9.644
0.497,-0.548,-0.743,23.865,21.790,-3.540
0.576,-0.513,-0.761,18.127,23.132,1.099
0.659,-0.468,-0.754,15.808,20.325,4.700
0.724,-0.448,-0.755,15.137,15.564,6.042
0.755,-0.452,-0.743,14.648,11.169,3.845
0.745,-0.476,-0.719,13.977,8.240,-1.526
0.707,-0.501,-0.695,11.536,7.874,-7.263
0.652,-0.529,-0.667,9.033,9.460,-12.268
0.602,-0.554,-0.646,8.362,11.414,-14.709
0.550,-0.574,-0.635,7.996,12.878,-15.137
0.516,-0.589,-0.638,8.667,14.404,-13.855
0.490,-0.598,-0.652,9.399,15.747,-11.292
0.477,-0.595,-0.684,9.277,17.761,-8.057
0.484,-0.609,-0.728,7.935,20.020,-3.906
0.508,-0.595,-0.749,5.188,21.606,0.366
0.557,-0.546,-0.756,1.465,21.912,4.822
0.614,-0.501,-0.760,0.427,20.020,7.141
0.657,-0.478,-0.763,1.282,13.977,6.775
0.674,-0.459,-0.762,1.892,5.310,4.395
0.661,-0.454,-0.742,1.587,-2.136,1.465
0.643,-0.456,-0.708,0.610,-6.470,-0.671
0.624,-0.463,-0.674,-0.305,-7.507,-1.831
0.614,-0.477,-0.648,-0.793,-6.165,-2.136
0.611,-0.482,-0.618,-0.977,-4.150,-2.136
0.613,-0.488,-0.590,-0.854,-2.625,-1.648
0.610,-0.499,-0.573,0.305,-2.136,-1.099
0.606,-0.497,-0.569,1.892,-1.221,0.366
0.613,-0.493,-0.577,2.869,1.038,2.441
0.616,-0.489,-0.599,3.235,3.357,4.578
0.626,-0.484,-0.622,2.502,5.737,6.409
0.652,-0.468,-0.643,1.587,7.812,6.714
0.676,-0.472,-0.666,1.831,7.080,4.883
0.684,-0.476,-0.689,2.930,3.235,2.380
0.672,-0.490,-0.701,3.906,-1.099,-0.793
0.653,-0.500,-0.701,3.906,-4.395,-2.808
0.636,-0.500,-0.694,3.174,-5.859,-3.784
0.627,-0.496,-0.675,2.258,-5.310,-4.150
0.622,-0.496,-0.655,1.526,-4.211,-4.578
0.614,-0.494,-0.629,1.526,-2.808,-4.639
0.602,-0.498,-0.613,2.258,-1.343,-4.639
0.587,-0.502,-0.606,3.601,0.183,-4.150
